ID	k	max_iters	wlhash
037d21e060a2e3eab8b080aa84ceee75	1	10	f0623755be916154
0380d80ca292251e5afcf16c65707eb5	1	10	84582741b08ddee0
0381d8662f1fbc50581c54921a178b0a	1	10	d1e8224d11dc1145
03873e44115e30db6c3ccc2941c14101	1	10	c5737ad02cbf3891
0389d1800e05f1ef2e60e640b86279d9	1	10	77a3316f9c8816d4
038b307ca27d32bbf2535bc7fbae82b3	1	10	512c6a722166ecae
0391a7be47a1d4f1bf2180cffea667b1	1	10	465caf4965e135db
039378621dce8907fe5286ce965cce5c	1	10	d5e60e6c02c25223
0393ff33cb3cade4b83e0b5bd60996a4	1	10	eeb7275170d63545
03942ae21753e7dead072ab1f6c1c3b1	1	10	fa6f284fe7f413d1
03980ada4055f6198fcd7ee52bb220f1	1	10	7ede8f5d67b45cb6
0398e6b20de133ba8b49c74b67dad7b7	1	10	a358df59b604c27b
039b45f4a3979c9176b115bb8e88342f	1	10	67a823d5c2d0953a
039c2bf64eab47d423b7740f3863bc49	1	10	7c0b5ad7198186d7
039d09672019a346c710ba7d49c4f91b	1	10	9176e8dfbbb9ddd8
039f5e361b0d24319e37e08dbc07e50d	1	10	c10292fc8ab5b978
03a1a18521814692f56a8ecbea0031d4	1	10	1bad174d41ff0c65
03a1ada3e778fcec8a7ee0c9e685d4be	1	10	93ada0c52b3cdcf2
03a43a7ea55217f53542ed3f029963af	1	10	8917844e6894ab35
03a4cfbba1ef7eafe2b4f01e444c411f	1	10	dbc4ac01ba3ebc78
03a6f26e998c764c46c97dd9778036a1	1	10	ecc11899f06eb543
03ae7447931228f49a3eec4f2f8fe9a9	1	10	703e350bd47d83ac
03b08ff6f932aa7c6597059061c5fc6c	1	10	04686f16313eb00e
03b0e7b608a5f1052c1cdb58ffc69262	1	10	fe44b5e6cc369e0c
03b297cfd24f7fffb743780ef9578886	1	10	67ededc2a3c85a3e
03b75ba4f3a1bdcc58c89e6846eecaab	1	10	ef7cea70a4f2fc9e
03ba29d5cb38d345357a74a7b5ccd759	1	10	5c510bea0bb9b8c6
03bb7baaa45980753a0e7050ae44755d	1	10	114ad44676645b3c
03c41956324a467d4f265ee58af51f25	1	10	328da9cc29af6884
03c44a93577c98119dc498053888937a	1	10	0916e258aa67f7d4
03c5fef8cb8957ecf687548c8d504d10	1	10	7a7885a0bb6a4ca2
03c6170c9b8917706b0ad0a28400d195	1	10	6093399e908a07ee
03c7c131fc68f902620c24f5f28cd179	1	10	3b3e5a50bf990e95
03c8a9ffce923a8cb3452f18d371eacf	1	10	f4d829911a4ac981
03cb9868146a1c420ba8e3b1b08865b8	1	10	1dc084cfe282a79d
03cd587fe1f5eb6c6c10ede767571241	1	10	57000a6b35a6e48b
03cf322e6530ef37b455bafbf451bd77	1	10	ecfd3231727e7011
03d1940f76051f548ee86eb71a38ff14	1	10	b65b5092f581334e
03d1d6df36fdec5be7b60e6f0cd382f7	1	10	7ade88649984ab22
03d74bc7a2c848e5f834eb31bc6c839e	1	10	515caf02dc0919e9
03d8064f3be30daecf2ffe4c54361e61	1	10	b8ac5a3547557087
03d93f5c0378205e17260e16e463ac67	1	10	0907658ba55e9bf2
03d9b7f7c619fdf000a1ba5eab146379	1	10	9c8ae20e2a45223b
03de316ba1e90305471a3b8620cb9cd7	1	10	e9bf8034ca7f1919
03deea471ff6f90e6b7519407f8b2056	1	10	48f578a2d97e337f
03e1a95e608657462464d0a748428d34	1	10	0d9e7481c7d1e4e2
03e399326b5d3dc202cdc3a9fb1b71f0	1	10	8cb8fae6c7376fd1
03e3afdc2972da43f4549ba405ff2da4	1	10	a8c99556a0c5b8f5
03e7f2c151ed62ad925ac241e4e1d792	1	10	4db0459aba981b01
03e906525c3ec52373157721a7ebba48	1	10	5ffce423f6da2963
03e9d1abe418a1727bbf2ead77d69d02	1	10	3d0aa7b3081be040
03f06674e02ef12873c8f4e542c5c805	1	10	a2f9cd2c69fcb3b0
03f08e458eea1ef5ce14661c8a7bdc60	1	10	b630bc6bfe317415
03f25e67e52baf9fb1e782026d46c8a8	1	10	570a46406f53de2f
03f59ceb6fc1c1825ab604d526620a54	1	10	e59c9ac4315e8a6f
03f8fb3e8459ebb1e526bedde7a121a7	1	10	e741cc9788617069
03fb9af7b390fe9e0739150ca3410cf0	1	10	NA
04017562bd59e5a511debb2fd6051f62	1	10	897c09d4198e432e
0403cb413f30fe0fac6ae792a93364c9	1	10	019a04092c215060
04071576275e4113b60c21601b364345	1	10	855d1a29f3706327
04091a59646a7e0f1c64c57c26d3d91e	1	10	561f375ef4c2386a
040dbf7981a3ede37ecc00548fdede93	1	10	42eb946ad1b88d70
040e4bdb9f4b0f58d3ec4d2f869363f4	1	10	04561cc7a56a4db6
04121bd92efc49da7b54943da62c993f	1	10	b06e231178cedb5b
04121f3fbe313b7046c9f54ac1e26c75	1	10	190ff6dbefd583b5
0412f6f3174dfc4c27ad0b61280cd739	1	10	af777af5ac95d7a2
04157f716c1e9606c6a530657bf8f957	1	10	NA
0415acae197134f9d1cd7bea5ac3f2fd	1	10	1a1fc2856e4d76fc
04166b0a94fb2e4da58436ea480e2586	1	10	a8c99556a0c5b8f5
041699620802b7ed905f93976ae60bef	1	10	c4fd4f87a2acef21
041a4e925fd664bf8e2e41b8eb9f2840	1	10	3843b53e49c740b2
041aa7c18006a2f33e5c5ec83eb08505	1	10	bdb6e6a5d4758fd6
041afddade3479f2b9ebe3f5cf390c7e	1	10	445f005ab0852157
041bf8c064b4f6f8fabcd2a9793b8c7b	1	10	6fe9f9490f83049e
041df0acc65530f7e1e628130c3d411d	1	10	faf75b6f36855c4f
041dfae4c5f8679c1b54f1fb3b8cb0f5	1	10	23bc717c4973972d
041e654adaeb51d241eafd1e29a5fbfb	1	10	2d073a75da3d03a5
041ef0a56340a623c38e6b9012933624	1	10	fb32be03d651cffd
041f5fd5d1c9ae9f0ba37a745b5dfd23	1	10	cd6055ce3a934ef3
041f974b7b2e24ffbc50eda1bb04f917	1	10	13eb0832ec4f3e88
0421d8c1dec913b76dc72d781a864a80	1	10	63ebd9b7faede3d0
0422d43dc86ee9111d46c1a10992ea29	1	10	b1067708adf7b226
04282eb8fedd703fb176b37c5d037a0c	1	10	b4dbb722ff2e4760
04283728b84c4b0ff6cb44ca4bc4ab65	1	10	eb3227f467eb71c3
042846b7b23a617ad1730e9eb2dbdceb	1	10	cda2b8338e1daa78
04296c034b9b888599263926aab8ddc8	1	10	bb88f08ee456f9a4
042b503bc444d79e1593cbdc73d18c96	1	10	174a0571f7391a06
042cdc726a92bf0a2195b3b426f35bce	1	10	66dff12c2b69a240
0430dd41069c93d385b767e768c1095f	1	10	e24c41b015ade215
04327b18171b43ff06586707499b97fc	1	10	f5a7514e5d025ffe
0436f8cdece0f293915bbc6d711f6850	1	10	ca1142fb14f17e0a
043c40bb7bdb3a2eccb3eb0b79f47cab	1	10	237e287367625484
043cdbde77d0a494be264ee322847809	1	10	7176614e83b5244c
043ddf84451e8b1a50f3f5662897e385	1	10	ba774e807344c051
043f806db615f7a138d4beffe3367c1a	1	10	1f67e0318f77f89d
04411a580ede5fd258d84ce872b5f53b	1	10	9055bee16e8bfea3
0443c64d68e48da7bd100c03c82c0c4b	1	10	cc5789f5cb351a81
0445a4d6be24882bac0988a055e7f379	1	10	8eea5068352fc337
0445e60a23b32e2adc07e34ec3f5dbf4	1	10	0b8fa39b54a022fa
0447371bb8a97e8fe5d3cee6de1db766	1	10	03dfc068571e908e
0449da0fb33b7ed1f7b7f0e2924cfb14	1	10	77502d2e0ea6911f
044a4186f6873d19008743aa0dfd004d	1	10	c052c4961e4c4154
044a95f1445afa3e02a258417ab90ab9	1	10	9e74fb908afbe70d
044d27388c142e8e47812d9518e01b2f	1	10	64d00c96318974dc
044eced3d5aac22e0f34ad02071132f7	1	10	df93dc8d6f4abbf6
045182d177d3f95d7cfef1205d609f37	1	10	cc7b6d661df0313d
045490bc2ea6b39133e367e0d5985ec6	1	10	72d7ac50d8cd808f
04557a22f623dcbae86173fced057c99	1	10	b51109d3307d6b0b
045613366353b062992e68937ca53edf	1	10	4ed3fcdaed282baa
0458851a021830f297e5dc3418ece838	1	10	NA
045941155fcb708d6d80e421c87c2abf	1	10	b657d7b830638604
0459bb2e18a01e6f3f305dc8be7040bc	1	10	46ebe650240f0f6f
045e3c00486daba698458469f773f700	1	10	8969deea68c5d273
045eeffb8750ff847de87bc37f922c02	1	10	11c3f0ab86fc6886
046027fd1061d32ad6cba9174f9f37c8	1	10	e9dc369170d5efa9
04619a36750d6e3e9f34e433e9a0cedc	1	10	31b484b49e729beb
0461c116d94becf63a1c41b320f6eea3	1	10	610c97128b414b55
0462a0427297f8979588174b502bd044	1	10	38de18620fdc8056
0463b72200ae80c02835c027d3606c4e	1	10	c6ee227adf98e292
0464c7eea603a1169b0d74903226ee9c	1	10	1bbdb4df933f1b30
04674c7c9520c7edc0426b820f837726	1	10	36a2f8aa22be0ee0
0467f94ce29392897b1c964f6557ce46	1	10	b14899ef76384cf2
047566aaff65b42f2d1e89e0e1fc957f	1	10	73b2518a74d0437d
04782106e70a3e200feb487e5dfd826b	1	10	94a041a67fce417b
0478f201a06ab2219542330f36a3698c	1	10	b9d3d3defd7e8502
047a18e21c771877710468a88576cf29	1	10	98fc8f283f7de42c
047a24a20dcf32612975fff862a229dd	1	10	5d6be83ada797ee7
047c92e7c0a36a23d8107f4313517719	1	10	dfcb2bf3b839287d
047fbe00ecc60835f1ee9d458bbd7ee8	1	10	NA
0480133b8911f6e9c3b4bb2755327649	1	10	2835efc518c68e5f
048142b6048cb6c10415e08f68a2c3a3	1	10	NA
04823801df6304e0fd0f36b9f956c2dc	1	10	69aac76a23c55bf1
04842030167d0508d3e42d8f0dda29e0	1	10	dcc8efee609d0be6
0488830078c4a680d8014bbff36deeb1	1	10	9a315555fe0f9c63
04897f61ac34d82804d57aa07322a400	1	10	9445c404befe65ca
04898b587aa76d7625bdfe23fd8a1a0a	1	10	d2a7f22f59aa8b0e
048a70da40ea4908c783b8314be2da97	1	10	6fafe400d54a62f2
048ddbb09453a83d40fa85110d0958f3	1	10	7f2422e4e5b18ae4
048e257d6d04d3d17f6547ca07fedd76	1	10	e625b3983bf67748
049072033960eab882a3b0933d414f36	1	10	f8b9aaecfa3c077a
04909da47036ae2ccf4fd8d025b83344	1	10	0c3fb1ecffd793dc
0491901f00c8663e5b49a0dbbf96412f	1	10	89d4e001bf00fce9
04929ae99a2b834405a1db90e2747245	1	10	a32e7b53ec97f38d
04935c7718d4ada8516e0d99c46df41b	1	10	9b24d564e610d579
0494c37fc0ae2de1550eea216cfc1752	1	10	823e244bd8d2552f
04956720311452f8ad4bc3d771fdfbc0	1	10	a6494236320f61e4
049775f8bfc13fefc68f086cd3667df4	1	10	9c7ea2b0ffbced3b
0498569a656eb22b361a106e0cecff9b	1	10	7de218c7ac6a779a
04992f0208bb60792163c32fbc207165	1	10	e00baa3668e73097
049a5615101bbe36f025a7b87d3c7360	1	10	41fcd4138b17b91d
049ddd5ace159bd3d3363c9c36217d6d	1	10	b05fa2cf4085d8fb
049df9eac33b5770ea20ec1f022f0173	1	10	e54f8c18f78757f8
04a05b619dfddaebbe864e7b94e108c1	1	10	6b9b81850c7dcfd6
04a0b133fe5760af8a58451053673fc9	1	10	d7d6ac96f9359171
04a3e6aed6697c05b23934f51e9d5321	1	10	e0c91683189cf702
04a7b805cf12ae898f723b735fa959df	1	10	b33fb827f6789a40
04a97eb41fd59e3495641ea2442177c9	1	10	db49415cba510a22
04aa3db794a4a1129b037aac393e0bb5	1	10	b38ea9e4c69f6200
04aac627660a42b5661595b06de9685f	1	10	eece09e52dda378d
04afde06992c1171bbcac67b3b58c53c	1	10	c463b9b1cee7f2ae
04b111df3a3747388e923ae5252c9f4d	1	10	78165d123e421a4f
04b1f0add9aaef195413ca4c03ea58ba	1	10	e7b7383b45b090dc
04b21b20b0f2aca4b886eb7832b6b0e8	1	10	6914cd8cda5ab46f
04b2a7f442ed1b15439d0678ce902d6f	1	10	ecf2e1000654205f
04b4dfec9afb6529764a94d1cea16abb	1	10	90f66db46aef1cb4
04b58fb62b01369ce326152f7c7416e9	1	10	469ad7e75cc4c350
04b88891edf088b990a3b3b81763efdd	1	10	28dfe581a10f052f
04b9913aca917f957c43cd4d07e5785d	1	10	2cd242ae9c3558cc
04c03de21b275b4e5e9f5882bf2c5ec1	1	10	d490c712098e6d23
04c045b6ea95a35e248f3c5fa17e4c56	1	10	efc0c268ab0df3e4
04d00ada667e60a3153fb811809d7e34	1	10	ec0a012404bd4503
04d0ae28e10d4a35ebab62f42f0200e8	1	10	3b8b6d651de6b343
04d1b01eb1d69df1e9951f5243295833	1	10	6aae9b97f4542bef
04d22a87377168b4bae34b530adee132	1	10	de29e89b15803141
04d28cb98f3362dfcd4ab74d4bb82de3	1	10	47fcdaeec6a12683
04d2cca932a87b98ebfc7bbd0fe6ed5d	1	10	4ce2995d68db82a1
04d964003e9d42e6f2483e64564c1f54	1	10	2fccba609967c1dc
04d9e4c3ab38c5caa1983ac2c1263bc1	1	10	38ba16658c576a2b
04dbb417a7eeebd7ffe3199b414f4242	1	10	1b19a284759a7afb
04dcc4912a16549fc97d918545b68af5	1	10	b4f9a137cd968490
04dd37bd8e319df958e1e091ec60de5b	1	10	d9ea90aba07a28e1
04ded94454830d4ea960327e8b91f5a3	1	10	2a305996ab5efd81
04dee0e90b8ce346e65a60c81f6687df	1	10	b0be4e3e07d50d35
04e219c640ed59dc68ea2d50493de5b5	1	10	0590766fb56cede1
04e47e6635908600ef3938b32644825a	1	10	0645de2877a7d992
04e50bc7a121716e396dc538ab24490e	1	10	a2fee83b406c6aee
04e54fdde41e2e623789c3f7df6d274d	1	10	0a7466736019e5aa
04e6e374423615babd4062f67a532c5e	1	10	3ac13cf9412cefe1
04ed29d91e703f9ebfd81d2d4fa97103	1	10	2320faa1c7ab0305
04eeb39d680097817142fe4d52c0e422	1	10	791d20365874421c
04ef162792ce0f1d675cf363db2fd99b	1	10	25e83d1b11aac725
04f0b56ff8811424c3f44cb7662b3faf	1	10	59ae947c5f4f01f0
04f1442bafdd6433d41588d2c2e72e0b	1	10	a960c8d2f0e54ae5
04f43bb4a4f2c193a18e7195a4fd8e41	1	10	8145f6fae75f0fe6
04f542671e8167741228d22abd0303db	1	10	f246a1563e30fcfe
04f6dd1892f3382e8356d107ba156256	1	10	059d7c1d86211e9a
04f7b0f8afc58d5b7be2c486c01e8164	1	10	7f0598dbd5ea4874
04f7b83bdf8d56116cc9d7a659464c37	1	10	f210749c6f06201f
04f829be98c8646b8a08aa9a7f20af10	1	10	f327cdd3ef872f50
04f8b455b41f208ea19769f051ddcb1b	1	10	66858f33e0fba2f0
04f9cf38c15c4f048fc25f03cb621536	1	10	3909977b39b017c8
04f9f1f61d99108b7ad0fa77d275dc4c	1	10	5a76926d4ffe8901
04fa0a71339fa76067a75ff448ef6f67	1	10	cb7151fe786c3a1c
04fb14e644b1858851c739b1a2170334	1	10	67a6b82113d15409
04fef94bab64c9e3cc8b2b696f38f7be	1	10	0a095a6fb360855c
050214ecbd9e96136fe1bc73447f1303	1	10	08b61460e01ebb84
0502f436e37331d0b92274e0db73b134	1	10	f3d232aa4343013e
0504d4dc55e80f42ffa698a4ece021c0	1	10	d9693d4de4f24d01
05065ca3c3a5b2b415d7e9afd0bd2c16	1	10	8ad110ba6eabee42
050688d137e1f4d563f7bd5d84d7e344	1	10	ec0bfcb650a85e87
0506afbcee2355dd568a2923e4461649	1	10	f4dcb72178416f57
0506d033a4ca469af10d95dbf36a86e9	1	10	43e76ec7a6c6e5ed
05070c567100ecb6cdbc2ffe0fae57e2	1	10	3b2ca1125f70b7bc
0513c7d43a5874fa6a17a184091b3d68	1	10	d68187c78fe2f172
0515200de14d9d8eb513e88e3d28ad7c	1	10	dffcf4ccdc958e7b
0515bc0e0f1028fd4d086139035f5f38	1	10	cff539aa4f202ae6
0518b5dc204f26b356671785e02852e1	1	10	b3a55abcd1c17d59
0518c5a3eb17ee72f00424e63bd7940b	1	10	31f7d3c2ffa1726e
051b63ae234e63226a7984d76f9dc331	1	10	9595ed1604922fd8
051c7db6f9d6daa9238ad64ddae6cea0	1	10	f9a1afcba4e9720d
051cb2ec3e94e7f2a72232530f847408	1	10	be7a895a40e3d400
0520814ad7ca7c063109ee7a28e89de8	1	10	7ba104939bf1ad55
0521cd68355dd16e8f7940f43003d904	1	10	dc2bd6639d45e4be
0524e21cb713c3ba78906a6716409c80	1	10	9f6420898f92c861
0525891c206c0382ffc813834bdd526c	1	10	4d6315adbe740c3f
0529f3356671518a0fc851f09b693b51	1	10	33180ca8d9b982be
052e03355eef1d923d532699e04f0eb2	1	10	f20b9a25ee09ab0c
0533a1506eb61460bee3917f61ca4c49	1	10	cdbff7a973f971e6
0534387f90398a24495d4b7b05f9b342	1	10	84e28fa07c39d9d4
05373ec86c44b2afb60fb93316b30001	1	10	29e8f3377f267cf9
053c477a86dac016582436e67ecf0bc3	1	10	726aa872d0022cd7
053e06424279f5cfec8bb14dfa9af23c	1	10	NA
0541dc77ecea9c210d3c4231d97c02de	1	10	8d8cce1b7e480fa3
05423f54e9e0bf97ce3fca2abe2ba3e6	1	10	33d91a8c199c4b99
05469ff4aedf9286f024177d0d09fbd5	1	10	bf7d1bdf7028f9ac
054c1e5254cdc36bb85e06e53cafe8eb	1	10	17d5f2fc7a02aac3
054c7052d5110e9731a9d0bf34d651ec	1	10	f42c76cf0b5bfbf2
05513edb5e778987bd727804ed4fa01e	1	10	be0dacadf7336816
0553f2a01f0838c1f3347f622cc3c30c	1	10	41613f3c8bd42520
0554c1dc9f40db098fb58d3086515b6b	1	10	db24e74dbd40f8eb
0556cacde8ebb77956342a6e81309553	1	10	c7114d338f61f9b9
0557d21452d411c00f766973a59837a5	1	10	0c79e963b7e8a1f9
055836a43eb318de92f09c555ba4f3b5	1	10	18f27ac38be82188
055db8f900741c7b8d7b731e99662588	1	10	e93c17b096cee047
055f942145df4b6c9fd0d10a3f1da98e	1	10	05da034b30df2159
0561461e2c7ff1d87aec1e5c709caa1a	1	10	6d577e82c797b94e
056263f3ef83f1b0c0fd48cab346e8e4	1	10	01e827711c5623b7
05650550f21d60a3989cae43fb5ebd93	1	10	8b02e5152f275f0d
05670a916f890c9c4345ff4fd19561bf	1	10	7ebd2c8e1b525905
0567f2309e01e99021245fd34a97417d	1	10	cb8bdbd025f43756
05680de3febd39916e496dd772cb8c19	1	10	f6fe48f2463ec6b8
0568bb0b42891e57247ed4b436dff85d	1	10	c5ed16e465988cd4
0568ff4af327110a55355527e3c454e2	1	10	65097be4c990389b
0569ecb5da00dd3ffc8cdfab85a4956c	1	10	89b38cdfb4587f1c
056acec954f198b911fd8c6894a6fad4	1	10	73d576543f6d99c6
0574a9f4769dfe44ea0680aa8d935f13	1	10	a781602d81e2b893
0575710ecfdc61ede3807eb1c6a1b01f	1	10	0a399d817a8ac914
0578dbb863e1dccfd5d352c1b8ba198c	1	10	6bfc13649c7dc720
0579fb9d75e018b9366db9150db7453a	1	10	66a843c33a90e757
057ee74505bbc50bfb10d6814c5a3c4d	1	10	f6041e150b3b52d4
057f143aae50b8abc3e083b7609353be	1	10	NA
058129d7cf63b8a0a10e932a0728ac36	1	10	b564b125062cd63c
05817b4e1add561af0e1165e01fb48cc	1	10	48175fee9a7cf772
05833c2c6953b76638748b3b5152b17f	1	10	7b173609b4a23cd7
058414cd650e2309e2d3df6b3ac80f37	1	10	8e71996843b87e7d
05860ef5bb55efbd4bb5ec8b0de13d03	1	10	01f2241685af72b2
0586b0f2c13948bfd51b3694c5e9c676	1	10	0e69abd737bc6c52
05879c0b6a41bf08f08ea2f58a931146	1	10	d2be4e0c97a868aa
0587f345cca3ef8340e8e71829dce130	1	10	823667db932c3df3
0587fa4c5dc214a7470cfab3712f4699	1	10	555eeb287780bc5b
058b69e7c7923e2c71070c9f934f2c2e	1	10	efcbbb837e5cb286
058cac57444038ce7e8f6fd286ff7424	1	10	5eb2ed486e43bd02
058d2ff55a09eac11780d6a368b48a80	1	10	586c1a23cfbbf4fe
0593e6814f02ec9749e87bdc6aff8275	1	10	b2a7c12b141bec4b
05997924d9bb4497f0f8a027caad6bbd	1	10	3264d8a6f0129e7b
0599c0cc9fb43d1eb90c5590d4ecbf39	1	10	cea48e057ecc8e98
059aae70d73e0101c492106c4d214774	1	10	78134909a942bbf5
059d90867f6ed5c4e69ab0094601bb37	1	10	5f9feeaa2a2399a3
059f3479ab76bc97c3db74efc8558482	1	10	e7cc40e6a1ea9e47
05a14c9084e09730c52b65732fe19d90	1	10	450abb3e984d2a35
05a42b5c95a497c9b80116f537c48e32	1	10	16de4c34b5bf89d5
05a5c4f83946f8390e561e006f39f0e9	1	10	8b6196d76f24961a
05aaff6058ca0088f54881003c1eb57b	1	10	863127a0ec9c3096
05b04d362b374569a4eb63c4e4e132b7	1	10	8ac48059765317e1
05b095301362cf626067acd18590ea03	1	10	9609ea138593375e
05b20aaa3665b3688fe91e63b1d416b1	1	10	4af4c50a6a2d9544
05b26080370a69270bfd81327e616cee	1	10	54f4f162ab6a24ec
05b373515e803818e8991e855a1d500d	1	10	8be60cf78e76283a
05bddbf878fc3fd6becc0b13ae747bdb	1	10	30c72d389690f564
05bea7b46a68c2bc7761ff2424c5e58f	1	10	612e1c19a90c4523
05c042ebd6f763d072a86cac025584f0	1	10	3d82942b47eda1a5
05c46c3abf7acb1337d74ce98da20ec3	1	10	932ef96a7826a3c7
05c52a5f9133f5afca84767f2eff98fa	1	10	NA
05c5ed370ea11a2c19c111f4a5979921	1	10	b1a8722fd57b57e3
05c5ff612371a5773e857212174f625b	1	10	e80f73b8ba2d3f01
05c75485e42f747b9dba8da1aa1133ea	1	10	9bb94d1b47a270d5
05c7d8c4a5be0da9995e180fe65f0d9e	1	10	53e51eee5e4ddf12
05c8e94aaee86390eaf6e68dd3ec3570	1	10	91615f7125183b01
05cc4564c3160e7da7be1142f0448771	1	10	c4c7d3d6824c9b9a
05cca3e64d2d7766f5eb8eaff105eb40	1	10	3397c8e07fa508ca
05cf9b400cec8d7e6a606b8a2087ea3e	1	10	c787504342a06c72
05cfa69444404b03cce3310bfd633119	1	10	24daf3d59a3d3ef5
05d14498d98fd6ea69d30136eb95dcb3	1	10	c6b8e1a82a67c1a7
05d1a5e83b3a86de7598a1e089a86b21	1	10	e363fa97f7c40c2b
05d1e403eb79a9a1b4fd0182be89299b	1	10	1f26276844f77aec
05d545d220f72a6d28004dd5b092594d	1	10	2705625e7c525f92
05d6efa039dad1b207f1649aa4449fd2	1	10	2556982b33032541
05ddfe38031a7974a3d0510018ab253c	1	10	ba097b5178a37172
05df4430054ceba4fa065806e8c65041	1	10	0b45a5ae55a073a0
05e291c40b85447a181d7de47ae1a2bf	1	10	06b2758373cb072e
05e5b5a37a0d7cb5e96c82b84bbdca66	1	10	e2871f285c1a0e37
05e877d2709b8c20b3485e6b68c98bc0	1	10	35403b5316dc19fd
05eb87eb6fecb7a8a3bdc25154412c1d	1	10	e947e7537d02fc80
05ed64e4e6229f446082752936768489	1	10	14b81cbf3f1a2de8
05ed840c0a907e88e475c931f40fab83	1	10	64be019e224bcb5c
05eee75ab69270c322b9ef6bc1ee8604	1	10	948c53c3f2fbae0a
05f3a48298721d68cded8618b432e7c3	1	10	e5847354e2fac29d
05f5567936f582edc0d3ea9903f540bc	1	10	c6e0b34eb77e2f5c
05f6dbdbe30aaec98ca5fc1ce5a662b1	1	10	4e81ef0d7d459189
05f7448ef6a998da4d58a15cebe0b6ba	1	10	83d3a14607304cb7
05f8ffcc6372f5475a0b7c61b46c162e	1	10	019a04092c215060
05fa3b96505ec198385ce8bbb02d27df	1	10	d69b397e7c50eeaa
05fa862fc7acabb822b6f2afb5fb6973	1	10	6becae1fe21aa99b
05fb1e489956554f9115344bce4e71c7	1	10	7f8ba3818e06cc78
05fbbab9f0baf819ed9593cca8587629	1	10	22f8505848432304
05ff725eef6dbf5b1bff07bedd89d6c0	1	10	750365969fe93163
05ffa991da7ff48826faa3607de22e60	1	10	fdd95f95324c9e31
0601e6379f576d6ad6eaddcb5798c13c	1	10	ce71e13fbcef30d9
06049cbbea67b138b7900b6c7c5730de	1	10	a92f49be6c0a1c6b
060ad8240dd120ae1017c31c17fa88e9	1	10	04561cc7a56a4db6
060b7ed7ef9e59576b9ee62c998a5103	1	10	1fe24c13560ddc8f
060eaa97b6072e7d3ef9087d2421ddeb	1	10	c7a219a73cc7e0f3
0611c9a290bc9dc289bc097c9662913c	1	10	90893bff9700e2f3
0612deb9e6268ddf1381d042ab2e52ce	1	10	4970630af52c27d5
0614e1ae5100ee0aca4ea24424479fa3	1	10	bba638466b239b46
06166a0dd78f45c213add974a6711dfe	1	10	af555114b22567a3
0616ca6b1e0ae639d12e19ed310963a9	1	10	949ff64277824841
06172049e6804cbfb07f993023f2684f	1	10	68821ef075bec4c9
06221f824342f77b3d6cce7f05d70fe2	1	10	7dddd55e534de7b9
062b340de8f5fdb7ad62c3ec8a7d50ac	1	10	4e7ef0d4407507a6
062c3f614211a999d533cf5ba9108e5e	1	10	a1d2d52e73f7ab29
062e0ba3b2995f2a089b92e5bf004931	1	10	707e8c688062c9b6
062ecaf3e25632b7b6a20134f11c27e4	1	10	09c7c31ac9860909
062f58e44eb73f9274b57af5092cad90	1	10	b8adfe7bccac470c
0631fa9d32573af7de0062dd3ad42d2a	1	10	af1d47308da37fec
06326dd7bab63b892d2c147d5928468c	1	10	5ab9ffc9a51cf236
063486c4a139ae7a3874a5bac3459217	1	10	d60f3b065319a4ec
06385be5ecfc7df22b2c956093cef85f	1	10	9a6490dd310ce0df
063beadfa9d6dbd569d12aacbcb300c5	1	10	9f3f9cc8ccca6528
06441d7b824ead0325b07d7d7e943ddb	1	10	46729772de21718f
064850977be6689e4aa2165adbd8e866	1	10	d1a3d468569422dc
064ba3c61c5f105104edec8305853711	1	10	ecf94d205a909e3e
064bf6dbb752a83b4d3602779a4f5795	1	10	ba01d3d7faf59937
064cf5ae720265bdb95f553557e41f18	1	10	1e3e8156ebf3f9a4
064fe286277f695f42b556ef991036ff	1	10	cf4307cb0de650f3
065036e33ca5a147c353956348fc8cc5	1	10	99cc01fb3c68f729
06536364700e9f2297d14f2aa5a425bd	1	10	0d04212d84a31eec
065775fe69392642261b1436fbd6bab4	1	10	9bdf12f4ebe455d8
0657d7556552d692a009861a8df0187d	1	10	d06ae32293551c42
065882225b28a15ec62af09030001ee5	1	10	b845371756a048da
065b141f5b24a1ea858f9e63bf13d0cf	1	10	98da9036995f2c8a
0662b68319b8438792d39a221786680b	1	10	76061d354e7be163
0662df257be6c6d0691729cb23a17386	1	10	7dbc9a47732c0234
066813ab5f3b7b1cc6d2847c37f5fae7	1	10	ae850a3f8ff81c2c
0668d86f91d0e8aeea2e3fe722047363	1	10	64b8d486aafcdc89
066ade1d9e5bede84a078012ee14fdc5	1	10	1d1f28bbd57ea921
066cc2796adfff0382fed7ae88d5b41d	1	10	a5c051b690b30156
066d6a47dfd9648d913ba8dbce722d75	1	10	a8376ef5e7d63689
066f7dc6f15dfe89172f4b32e50ac826	1	10	90ebf5ce303c04e6
0671f3013bf168f4660edfb4b40fbfa5	1	10	a064e83f7113b357
0674a404bfea717643b7bf30d9f5eefc	1	10	f6c44934823b8a83
06767f7b8e23fd24f6df74fefef9c48c	1	10	5d50bbf8e005a100
067dc6945c4aec1c2bc1fdc2e5819124	1	10	0645de2877a7d992
0680b380fc7a80df4c5a33ed23e11ddc	1	10	c12cc8a54105c607
06810c46387bda32e8a1486bac64a7af	1	10	79e6c0576d879080
0684c9b8439112b0e3202dc1f13bae65	1	10	e24c41b015ade215
