ID	k	max_iters	wlhyphash
0389d1800e05f1ef2e60e640b86279d9	1	10	85a762c4dff0a32d
038b307ca27d32bbf2535bc7fbae82b3	1	10	bac6ea7340d266bd
0391a7be47a1d4f1bf2180cffea667b1	1	10	d154e50fa4c8d4d8
039378621dce8907fe5286ce965cce5c	1	10	NA
0393ff33cb3cade4b83e0b5bd60996a4	1	10	67075abcae8f9bd4
03942ae21753e7dead072ab1f6c1c3b1	1	10	b51721a73d7b382e
03980ada4055f6198fcd7ee52bb220f1	1	10	32257de683bb8a20
0398e6b20de133ba8b49c74b67dad7b7	1	10	0ae8a78f1fd7ad90
039b45f4a3979c9176b115bb8e88342f	1	10	44f4db654ffabf66
039c2bf64eab47d423b7740f3863bc49	1	10	7e73497b3e9aa2cb
039d09672019a346c710ba7d49c4f91b	1	10	536437dc86dad51b
039f5e361b0d24319e37e08dbc07e50d	1	10	7f7243955d2d494f
03a1a18521814692f56a8ecbea0031d4	1	10	43f1334ee9c4282f
03a1ada3e778fcec8a7ee0c9e685d4be	1	10	0fabed59ba8288b9
03a43a7ea55217f53542ed3f029963af	1	10	0270e6b0188d8094
03a4cfbba1ef7eafe2b4f01e444c411f	1	10	4662381b64705534
03a6f26e998c764c46c97dd9778036a1	1	10	d8840e1788a390bf
03ae7447931228f49a3eec4f2f8fe9a9	1	10	7ac021c30c32cd4b
03b08ff6f932aa7c6597059061c5fc6c	1	10	40fbd0547c125715
03b0e7b608a5f1052c1cdb58ffc69262	1	10	317758dcd1e6c0cf
03b297cfd24f7fffb743780ef9578886	1	10	73b72629f166e3af
03b75ba4f3a1bdcc58c89e6846eecaab	1	10	5cbfa94781f1943f
03ba29d5cb38d345357a74a7b5ccd759	1	10	5af9048ed7440a9c
03bb7baaa45980753a0e7050ae44755d	1	10	29d8cd2bfd096940
03c41956324a467d4f265ee58af51f25	1	10	22e51dcb5e112c97
03c44a93577c98119dc498053888937a	1	10	d4958d59b455bf76
03c5fef8cb8957ecf687548c8d504d10	1	10	3b74634ae6dace48
03c6170c9b8917706b0ad0a28400d195	1	10	29fcbdd0df5363f4
03c7c131fc68f902620c24f5f28cd179	1	10	8d6805ac61460bf8
03c8a9ffce923a8cb3452f18d371eacf	1	10	3cb0fa0af841a175
03cb9868146a1c420ba8e3b1b08865b8	1	10	49eb315279401e2d
03cd587fe1f5eb6c6c10ede767571241	1	10	611245641bd59113
03cf322e6530ef37b455bafbf451bd77	1	10	baa172815f3c4932
03d1940f76051f548ee86eb71a38ff14	1	10	26e8dfdf18212fbe
03d1d6df36fdec5be7b60e6f0cd382f7	1	10	af9c06680ba051a0
03d74bc7a2c848e5f834eb31bc6c839e	1	10	e13697d7f1d282d7
03d8064f3be30daecf2ffe4c54361e61	1	10	c8535554d9cb6ff4
03d93f5c0378205e17260e16e463ac67	1	10	547142ff8cdc7358
03d9b7f7c619fdf000a1ba5eab146379	1	10	3c976f862499ceae
03de316ba1e90305471a3b8620cb9cd7	1	10	071b81f262bb9d6a
03deea471ff6f90e6b7519407f8b2056	1	10	d6d40a339e59d202
03e1a95e608657462464d0a748428d34	1	10	d1b697a08d0a5b4b
03e399326b5d3dc202cdc3a9fb1b71f0	1	10	a49855060b3ef1c5
03e3afdc2972da43f4549ba405ff2da4	1	10	ebffe637c4aae378
03e7f2c151ed62ad925ac241e4e1d792	1	10	51d358085aadbbf2
03e906525c3ec52373157721a7ebba48	1	10	8721bee582f61226
03e9d1abe418a1727bbf2ead77d69d02	1	10	176aedb4dc85cc9e
03f06674e02ef12873c8f4e542c5c805	1	10	4b5f7ced132002dc
03f08e458eea1ef5ce14661c8a7bdc60	1	10	8d25c669910dd890
03f25e67e52baf9fb1e782026d46c8a8	1	10	15d5eb7b2bf9c5c9
03f59ceb6fc1c1825ab604d526620a54	1	10	52190a430075fb4d
03f8fb3e8459ebb1e526bedde7a121a7	1	10	e23bd340ce843f31
03fb9af7b390fe9e0739150ca3410cf0	1	10	NA
04017562bd59e5a511debb2fd6051f62	1	10	80ff3566d7b9385d
0403cb413f30fe0fac6ae792a93364c9	1	10	8166d96ade9e7c64
04071576275e4113b60c21601b364345	1	10	1f570e804cb8ddb0
04091a59646a7e0f1c64c57c26d3d91e	1	10	7021a594d4021dbc
040dbf7981a3ede37ecc00548fdede93	1	10	dc628212d20e5dba
040e4bdb9f4b0f58d3ec4d2f869363f4	1	10	08532eabbc961473
04121bd92efc49da7b54943da62c993f	1	10	66975c460a3dd850
04121f3fbe313b7046c9f54ac1e26c75	1	10	034024d10d4ed96a
0412f6f3174dfc4c27ad0b61280cd739	1	10	de4876dcf13911e9
04157f716c1e9606c6a530657bf8f957	1	10	NA
0415acae197134f9d1cd7bea5ac3f2fd	1	10	910b3986a1db7654
04166b0a94fb2e4da58436ea480e2586	1	10	5b6dadec6284931e
041699620802b7ed905f93976ae60bef	1	10	f132fc5856ee52f1
041a4e925fd664bf8e2e41b8eb9f2840	1	10	7a5f3c0e0c69e70b
041aa7c18006a2f33e5c5ec83eb08505	1	10	cf6859e31b3e33a5
041afddade3479f2b9ebe3f5cf390c7e	1	10	972075fa6373c4b0
041bf8c064b4f6f8fabcd2a9793b8c7b	1	10	a4babb487e22fdb8
041df0acc65530f7e1e628130c3d411d	1	10	6def7989595859a3
041dfae4c5f8679c1b54f1fb3b8cb0f5	1	10	9f6823054cf4ca12
041e654adaeb51d241eafd1e29a5fbfb	1	10	ffb067d48b557c76
041ef0a56340a623c38e6b9012933624	1	10	a34b2a9c31f17dfd
041f5fd5d1c9ae9f0ba37a745b5dfd23	1	10	1fcb51202ab1eb86
041f974b7b2e24ffbc50eda1bb04f917	1	10	9062379e78e1eea4
0421d8c1dec913b76dc72d781a864a80	1	10	21315134470af9af
0422d43dc86ee9111d46c1a10992ea29	1	10	d89f090d32885181
04282eb8fedd703fb176b37c5d037a0c	1	10	ad7014d543e17b6b
04283728b84c4b0ff6cb44ca4bc4ab65	1	10	02243e09913b5324
042846b7b23a617ad1730e9eb2dbdceb	1	10	e9debbc356a10065
04296c034b9b888599263926aab8ddc8	1	10	9e3ea6849fb0224b
042b503bc444d79e1593cbdc73d18c96	1	10	49dd09248e69ed22
042cdc726a92bf0a2195b3b426f35bce	1	10	b139f810bc43a8a5
0430dd41069c93d385b767e768c1095f	1	10	d5064d5889786cd3
04327b18171b43ff06586707499b97fc	1	10	a428d4a96ec05184
0436f8cdece0f293915bbc6d711f6850	1	10	32fca9f951829a56
043c40bb7bdb3a2eccb3eb0b79f47cab	1	10	aeddf60df7a14ad5
043cdbde77d0a494be264ee322847809	1	10	28e1bee07d75cbeb
043ddf84451e8b1a50f3f5662897e385	1	10	b6a8c13eace22b66
043f806db615f7a138d4beffe3367c1a	1	10	66bcd5737b55dd61
04411a580ede5fd258d84ce872b5f53b	1	10	34a1b285426d1eff
0443c64d68e48da7bd100c03c82c0c4b	1	10	465e82a40cc27d22
0445a4d6be24882bac0988a055e7f379	1	10	029fe04623327668
0445e60a23b32e2adc07e34ec3f5dbf4	1	10	5a89dd83ef5dfec3
0447371bb8a97e8fe5d3cee6de1db766	1	10	027a3fad7e9c3d2a
0449da0fb33b7ed1f7b7f0e2924cfb14	1	10	NA
044a4186f6873d19008743aa0dfd004d	1	10	1c35713d415f4981
044a95f1445afa3e02a258417ab90ab9	1	10	564f53a2c9dc5548
044d27388c142e8e47812d9518e01b2f	1	10	8fae50d12bcaa19b
044eced3d5aac22e0f34ad02071132f7	1	10	928bbf290ae3e64b
045182d177d3f95d7cfef1205d609f37	1	10	b3c560893768db57
045490bc2ea6b39133e367e0d5985ec6	1	10	6e8153a79619929d
04557a22f623dcbae86173fced057c99	1	10	51418546c24ed48e
045613366353b062992e68937ca53edf	1	10	f45599554c6bb5ac
0458851a021830f297e5dc3418ece838	1	10	NA
045941155fcb708d6d80e421c87c2abf	1	10	c48e4cd407160b09
0459bb2e18a01e6f3f305dc8be7040bc	1	10	d78838af8148e35b
045e3c00486daba698458469f773f700	1	10	f62a19b04c8df17b
045eeffb8750ff847de87bc37f922c02	1	10	5b4113d0a09b87f8
046027fd1061d32ad6cba9174f9f37c8	1	10	a0ab53ed622acf01
04619a36750d6e3e9f34e433e9a0cedc	1	10	0955df8da44f1e29
0461c116d94becf63a1c41b320f6eea3	1	10	2d6232ce39065563
0462a0427297f8979588174b502bd044	1	10	db5e31d5c051e21a
0463b72200ae80c02835c027d3606c4e	1	10	632caacdcaf47608
0464c7eea603a1169b0d74903226ee9c	1	10	317d7fa30ea78e46
04674c7c9520c7edc0426b820f837726	1	10	373925325676d318
0467f94ce29392897b1c964f6557ce46	1	10	86edb4aa80b1ef1c
047566aaff65b42f2d1e89e0e1fc957f	1	10	3a7e8ce659d996ef
04782106e70a3e200feb487e5dfd826b	1	10	9431dd0aa4725921
0478f201a06ab2219542330f36a3698c	1	10	9d15f9ededc76f41
047a18e21c771877710468a88576cf29	1	10	61cdb3a5fb0915e2
047a24a20dcf32612975fff862a229dd	1	10	2676d50e76465bc8
047c92e7c0a36a23d8107f4313517719	1	10	1e59ac66e3e97a91
047fbe00ecc60835f1ee9d458bbd7ee8	1	10	NA
0480133b8911f6e9c3b4bb2755327649	1	10	9ff113ef90ebd27f
048142b6048cb6c10415e08f68a2c3a3	1	10	NA
04823801df6304e0fd0f36b9f956c2dc	1	10	6918dc99d923547f
04842030167d0508d3e42d8f0dda29e0	1	10	9e1886860fedde1f
0488830078c4a680d8014bbff36deeb1	1	10	ce052c75cf239dea
04897f61ac34d82804d57aa07322a400	1	10	c8a9dcbf3256b88a
04898b587aa76d7625bdfe23fd8a1a0a	1	10	c31d1ac51b261c0f
048a70da40ea4908c783b8314be2da97	1	10	07eb2209c7ec036e
048ddbb09453a83d40fa85110d0958f3	1	10	55fd083c18470469
048e257d6d04d3d17f6547ca07fedd76	1	10	59c2dcae083c3e0c
049072033960eab882a3b0933d414f36	1	10	cf0ffe324fd1e167
04909da47036ae2ccf4fd8d025b83344	1	10	2e7b5e8d6bb89f7c
0491901f00c8663e5b49a0dbbf96412f	1	10	30632dc795b42164
04929ae99a2b834405a1db90e2747245	1	10	dab87466721bcf6a
04935c7718d4ada8516e0d99c46df41b	1	10	365f21fa27d5872a
0494c37fc0ae2de1550eea216cfc1752	1	10	816b69489c28d309
04956720311452f8ad4bc3d771fdfbc0	1	10	1c280ea0c94f8c25
049775f8bfc13fefc68f086cd3667df4	1	10	93b9c9c2e69fd151
0498569a656eb22b361a106e0cecff9b	1	10	49c07907cf500d3f
04992f0208bb60792163c32fbc207165	1	10	6a79df9f15d52aef
049a5615101bbe36f025a7b87d3c7360	1	10	4fa9aa3d68940095
049ddd5ace159bd3d3363c9c36217d6d	1	10	0bf0049cd0b059ff
049df9eac33b5770ea20ec1f022f0173	1	10	38f8b5a8aa407e72
04a05b619dfddaebbe864e7b94e108c1	1	10	dea5406efed104c8
04a0b133fe5760af8a58451053673fc9	1	10	e9ee8e5a29a2e2d5
04a3e6aed6697c05b23934f51e9d5321	1	10	d6d211c58cccd813
04a7b805cf12ae898f723b735fa959df	1	10	9d00c5dad33c76d2
04a97eb41fd59e3495641ea2442177c9	1	10	80098d9f327ef01d
04aa3db794a4a1129b037aac393e0bb5	1	10	4d7fea06db7c8bb4
04aac627660a42b5661595b06de9685f	1	10	ed192aeb4ec3f41e
04afde06992c1171bbcac67b3b58c53c	1	10	328ba573d4e77f5b
04b111df3a3747388e923ae5252c9f4d	1	10	65c2456867a91573
04b1f0add9aaef195413ca4c03ea58ba	1	10	aa29f96cc7b0dfdc
04b21b20b0f2aca4b886eb7832b6b0e8	1	10	f1527a861456eb08
04b2a7f442ed1b15439d0678ce902d6f	1	10	7f251b912163cba7
04b4dfec9afb6529764a94d1cea16abb	1	10	e533f858f8a4fb5b
04b58fb62b01369ce326152f7c7416e9	1	10	9f66baef169aca31
04b88891edf088b990a3b3b81763efdd	1	10	e3a8257772ab3320
04b9913aca917f957c43cd4d07e5785d	1	10	eca75dec8621e6b4
04c03de21b275b4e5e9f5882bf2c5ec1	1	10	f8749176cb57ab98
04c045b6ea95a35e248f3c5fa17e4c56	1	10	461dd618b4cee2f6
04d00ada667e60a3153fb811809d7e34	1	10	3e7c101cd78b24b8
04d0ae28e10d4a35ebab62f42f0200e8	1	10	b73c88cb55beb7aa
04d1b01eb1d69df1e9951f5243295833	1	10	6e4404aa911e71cb
04d22a87377168b4bae34b530adee132	1	10	b9b3574a55be45f5
04d28cb98f3362dfcd4ab74d4bb82de3	1	10	3bff698fde7af65c
04d2cca932a87b98ebfc7bbd0fe6ed5d	1	10	4d10c054c64a6cd8
04d964003e9d42e6f2483e64564c1f54	1	10	b7db5de45f184de8
04d9e4c3ab38c5caa1983ac2c1263bc1	1	10	2219d857c75edd35
04dbb417a7eeebd7ffe3199b414f4242	1	10	69898101ccc5179b
04dcc4912a16549fc97d918545b68af5	1	10	3f04f1157f740beb
04dd37bd8e319df958e1e091ec60de5b	1	10	0365f20eaa8e905e
04ded94454830d4ea960327e8b91f5a3	1	10	bf1fc482c152a435
04dee0e90b8ce346e65a60c81f6687df	1	10	e123f06f6f6368df
04e219c640ed59dc68ea2d50493de5b5	1	10	589de7d3173e2aaf
04e47e6635908600ef3938b32644825a	1	10	cb73b9bc28543689
04e50bc7a121716e396dc538ab24490e	1	10	5beb55b672d79f1e
04e54fdde41e2e623789c3f7df6d274d	1	10	600cdf29d5da928c
04e6e374423615babd4062f67a532c5e	1	10	eb168f990812577a
04ed29d91e703f9ebfd81d2d4fa97103	1	10	db06c157a5985176
04eeb39d680097817142fe4d52c0e422	1	10	95587a35d6ef5269
04ef162792ce0f1d675cf363db2fd99b	1	10	96be0e4bde121072
04f0b56ff8811424c3f44cb7662b3faf	1	10	9bd13aa84f1b2c23
04f1442bafdd6433d41588d2c2e72e0b	1	10	124c412036340845
04f43bb4a4f2c193a18e7195a4fd8e41	1	10	65014feb757ce4bf
04f542671e8167741228d22abd0303db	1	10	9f9bc4b26073e016
04f6dd1892f3382e8356d107ba156256	1	10	b3cb3bda84ebc006
04f7b0f8afc58d5b7be2c486c01e8164	1	10	50068dacb73519ff
04f7b83bdf8d56116cc9d7a659464c37	1	10	4d77bf5840f0f591
04f829be98c8646b8a08aa9a7f20af10	1	10	c06f6b2ab1576b60
04f8b455b41f208ea19769f051ddcb1b	1	10	91301c3fbc5bc69f
04f9cf38c15c4f048fc25f03cb621536	1	10	fff0275cd8f94628
04f9f1f61d99108b7ad0fa77d275dc4c	1	10	be52dcb0f28fc299
04fa0a71339fa76067a75ff448ef6f67	1	10	447f76a5cc80c67e
04fb14e644b1858851c739b1a2170334	1	10	e2f608510d9b9e86
04fef94bab64c9e3cc8b2b696f38f7be	1	10	039e74ea9826569d
050214ecbd9e96136fe1bc73447f1303	1	10	525af1ef529edf77
0502f436e37331d0b92274e0db73b134	1	10	83cc288e5e9d7ee8
0504d4dc55e80f42ffa698a4ece021c0	1	10	64495de938ccdae5
05065ca3c3a5b2b415d7e9afd0bd2c16	1	10	492a5ec554736b5f
050688d137e1f4d563f7bd5d84d7e344	1	10	14e69595ba36a91c
0506afbcee2355dd568a2923e4461649	1	10	ff1b90eee0ffd8b6
0506d033a4ca469af10d95dbf36a86e9	1	10	4a174f19671bd524
05070c567100ecb6cdbc2ffe0fae57e2	1	10	2ff7dd8b9e251883
0513c7d43a5874fa6a17a184091b3d68	1	10	47f7a07d8129e5ec
0515200de14d9d8eb513e88e3d28ad7c	1	10	033ed7b7eb94339b
0515bc0e0f1028fd4d086139035f5f38	1	10	926afadff2da1fc8
0518b5dc204f26b356671785e02852e1	1	10	adab8b2b12a3706c
0518c5a3eb17ee72f00424e63bd7940b	1	10	9d088e593ed0c8d8
051b63ae234e63226a7984d76f9dc331	1	10	f26bf4cffa7917cf
051c7db6f9d6daa9238ad64ddae6cea0	1	10	3a07a36f43d970ae
051cb2ec3e94e7f2a72232530f847408	1	10	3fc7670ef8fb2032
0520814ad7ca7c063109ee7a28e89de8	1	10	98b029219cb0a00e
0521cd68355dd16e8f7940f43003d904	1	10	NA
0524e21cb713c3ba78906a6716409c80	1	10	c2f64ff166092f33
0525891c206c0382ffc813834bdd526c	1	10	e4fabe25fb579be3
0529f3356671518a0fc851f09b693b51	1	10	c853f821c5a77d56
052e03355eef1d923d532699e04f0eb2	1	10	bc982dc0b8386563
0533a1506eb61460bee3917f61ca4c49	1	10	9114d7cb5d30b059
0534387f90398a24495d4b7b05f9b342	1	10	4bc5ad0285de7865
05373ec86c44b2afb60fb93316b30001	1	10	de7a5ee6269b6816
053c477a86dac016582436e67ecf0bc3	1	10	f63a81e82ff53781
053e06424279f5cfec8bb14dfa9af23c	1	10	NA
0541dc77ecea9c210d3c4231d97c02de	1	10	7c7cbedd338ce644
05423f54e9e0bf97ce3fca2abe2ba3e6	1	10	31417763d48c4b60
05469ff4aedf9286f024177d0d09fbd5	1	10	e7f42d2626b2cfe5
054c1e5254cdc36bb85e06e53cafe8eb	1	10	43e1ce421cc4a0f8
054c7052d5110e9731a9d0bf34d651ec	1	10	298511eef5a642c4
05513edb5e778987bd727804ed4fa01e	1	10	225b9d03968a626c
0553f2a01f0838c1f3347f622cc3c30c	1	10	bb28f9335cbccd84
0554c1dc9f40db098fb58d3086515b6b	1	10	bc217939aa7e5ddc
0556cacde8ebb77956342a6e81309553	1	10	e713b7b9edc04701
0557d21452d411c00f766973a59837a5	1	10	a9718de5178322ef
055836a43eb318de92f09c555ba4f3b5	1	10	8319a578da4e39d0
055db8f900741c7b8d7b731e99662588	1	10	efd28eb04b226289
055f942145df4b6c9fd0d10a3f1da98e	1	10	70bf981bcad1b935
0561461e2c7ff1d87aec1e5c709caa1a	1	10	36663b81c815a15f
056263f3ef83f1b0c0fd48cab346e8e4	1	10	97dbeba29da4384f
05650550f21d60a3989cae43fb5ebd93	1	10	97f4be04fda0da74
05670a916f890c9c4345ff4fd19561bf	1	10	b4170a5c7690d1fa
0567f2309e01e99021245fd34a97417d	1	10	4682293d386d2c1e
05680de3febd39916e496dd772cb8c19	1	10	48c9f12cade688d1
0568bb0b42891e57247ed4b436dff85d	1	10	0168fbae4f93ee4e
0568ff4af327110a55355527e3c454e2	1	10	7d36c23b62527560
0569ecb5da00dd3ffc8cdfab85a4956c	1	10	250b3d5a2277e1c2
056acec954f198b911fd8c6894a6fad4	1	10	17e25c023cbecabb
0574a9f4769dfe44ea0680aa8d935f13	1	10	ab4fdbb63dd4f5a6
0575710ecfdc61ede3807eb1c6a1b01f	1	10	ac2fbdf1decbb263
0578dbb863e1dccfd5d352c1b8ba198c	1	10	2b0cc1e0f52164ac
0579fb9d75e018b9366db9150db7453a	1	10	619c5d629cda8952
057ee74505bbc50bfb10d6814c5a3c4d	1	10	1eabe481a196663f
057f143aae50b8abc3e083b7609353be	1	10	NA
058129d7cf63b8a0a10e932a0728ac36	1	10	876f95df550eda3a
05817b4e1add561af0e1165e01fb48cc	1	10	877a50756ffdb726
05833c2c6953b76638748b3b5152b17f	1	10	14961a1a28b84268
058414cd650e2309e2d3df6b3ac80f37	1	10	8f66f00ea1423622
05860ef5bb55efbd4bb5ec8b0de13d03	1	10	d7a4a3b46bc6ba23
0586b0f2c13948bfd51b3694c5e9c676	1	10	4c433fa644538ec7
05879c0b6a41bf08f08ea2f58a931146	1	10	b3360df2a12784ff
0587f345cca3ef8340e8e71829dce130	1	10	b75fc4b1e0557918
0587fa4c5dc214a7470cfab3712f4699	1	10	f42165ea269a5f54
058b69e7c7923e2c71070c9f934f2c2e	1	10	c8855475c3603f4b
058cac57444038ce7e8f6fd286ff7424	1	10	d55a6c1c6dc62e74
058d2ff55a09eac11780d6a368b48a80	1	10	e2c6343ae629f34d
0593e6814f02ec9749e87bdc6aff8275	1	10	b5cca49c9de197c1
05997924d9bb4497f0f8a027caad6bbd	1	10	67153cc3f3a5a36c
0599c0cc9fb43d1eb90c5590d4ecbf39	1	10	86fdb8c925306b01
059aae70d73e0101c492106c4d214774	1	10	b460a8302eca8075
059d90867f6ed5c4e69ab0094601bb37	1	10	NA
059f3479ab76bc97c3db74efc8558482	1	10	26c82d0b191195a2
05a14c9084e09730c52b65732fe19d90	1	10	a2b83cf98843ad27
05a42b5c95a497c9b80116f537c48e32	1	10	2f1702888e8d94a4
05a5c4f83946f8390e561e006f39f0e9	1	10	fc5ad4e2eba6e28f
05aaff6058ca0088f54881003c1eb57b	1	10	5a34d548d908da69
05b04d362b374569a4eb63c4e4e132b7	1	10	6954115e0271c523
05b095301362cf626067acd18590ea03	1	10	30a030550ca1307c
05b20aaa3665b3688fe91e63b1d416b1	1	10	87abe968325562c3
05b26080370a69270bfd81327e616cee	1	10	430c3f1f263ca44f
05b373515e803818e8991e855a1d500d	1	10	56dbf510b4101001
05bddbf878fc3fd6becc0b13ae747bdb	1	10	dead5b853a33c875
05bea7b46a68c2bc7761ff2424c5e58f	1	10	7a2789fed3d964c3
05c042ebd6f763d072a86cac025584f0	1	10	b624551c0d747e20
05c46c3abf7acb1337d74ce98da20ec3	1	10	4a002de7a1937ec4
05c52a5f9133f5afca84767f2eff98fa	1	10	NA
05c5ed370ea11a2c19c111f4a5979921	1	10	7e0e3cbfe00c7ebe
05c5ff612371a5773e857212174f625b	1	10	c294386fcedaef09
05c75485e42f747b9dba8da1aa1133ea	1	10	4ec40ee9e21fefc2
05c7d8c4a5be0da9995e180fe65f0d9e	1	10	d38078216d5de83f
05c8e94aaee86390eaf6e68dd3ec3570	1	10	f7048ba030b152eb
05cc4564c3160e7da7be1142f0448771	1	10	36150dd1dd324fd3
05cca3e64d2d7766f5eb8eaff105eb40	1	10	6433a35d355099da
05cf9b400cec8d7e6a606b8a2087ea3e	1	10	125314282e7183d4
05cfa69444404b03cce3310bfd633119	1	10	691252e301edad93
05d14498d98fd6ea69d30136eb95dcb3	1	10	84915ecdb8f9ac11
05d1a5e83b3a86de7598a1e089a86b21	1	10	e5e386c3bc7a7acb
05d1e403eb79a9a1b4fd0182be89299b	1	10	4c3cb7e808cc6b3d
05d545d220f72a6d28004dd5b092594d	1	10	a615619927404701
05d6efa039dad1b207f1649aa4449fd2	1	10	73b6cb7bd9418f70
05ddfe38031a7974a3d0510018ab253c	1	10	45636a5a3c8e5309
05df4430054ceba4fa065806e8c65041	1	10	34754dc359e59b8b
05e291c40b85447a181d7de47ae1a2bf	1	10	20e8317504f0dd89
05e5b5a37a0d7cb5e96c82b84bbdca66	1	10	c9fe592de01775bd
05e877d2709b8c20b3485e6b68c98bc0	1	10	013caaed67be8355
05eb87eb6fecb7a8a3bdc25154412c1d	1	10	a9562a645da94779
05ed64e4e6229f446082752936768489	1	10	4a9b07902af17191
05ed840c0a907e88e475c931f40fab83	1	10	bce37a1166b0eb79
05eee75ab69270c322b9ef6bc1ee8604	1	10	789512a8f6859087
05f3a48298721d68cded8618b432e7c3	1	10	baf8d08133c3afbd
05f5567936f582edc0d3ea9903f540bc	1	10	9a193e30c4286a4f
05f6dbdbe30aaec98ca5fc1ce5a662b1	1	10	a106aa4e6b8e367f
05f7448ef6a998da4d58a15cebe0b6ba	1	10	72f14eef578b4d54
05f8ffcc6372f5475a0b7c61b46c162e	1	10	0964b0f7d50aac17
05fa3b96505ec198385ce8bbb02d27df	1	10	1fd75dbf45c5ea81
05fa862fc7acabb822b6f2afb5fb6973	1	10	b3720090bf4c870d
05fb1e489956554f9115344bce4e71c7	1	10	2c3ceeadc8886f69
05fbbab9f0baf819ed9593cca8587629	1	10	0becc136ae482697
05ff725eef6dbf5b1bff07bedd89d6c0	1	10	412a470c2dc756e6
05ffa991da7ff48826faa3607de22e60	1	10	977d4544bb00ee3a
0601e6379f576d6ad6eaddcb5798c13c	1	10	4be49b1f7762b773
06049cbbea67b138b7900b6c7c5730de	1	10	b9ec57dc1d1420c5
060ad8240dd120ae1017c31c17fa88e9	1	10	4329dc25cf051067
060b7ed7ef9e59576b9ee62c998a5103	1	10	1faf2d975888ac80
060eaa97b6072e7d3ef9087d2421ddeb	1	10	ed9f77065a0db408
0611c9a290bc9dc289bc097c9662913c	1	10	8e2fcf876b0343a1
0612deb9e6268ddf1381d042ab2e52ce	1	10	9a009cde63707058
0614e1ae5100ee0aca4ea24424479fa3	1	10	108fc6b0dcfecfaf
06166a0dd78f45c213add974a6711dfe	1	10	b47d11281dc5ced8
0616ca6b1e0ae639d12e19ed310963a9	1	10	39cf30f9afbe2765
06172049e6804cbfb07f993023f2684f	1	10	27f7210c93859c99
06221f824342f77b3d6cce7f05d70fe2	1	10	1ef3a47d261d8498
062b340de8f5fdb7ad62c3ec8a7d50ac	1	10	2f726ab004345f67
062c3f614211a999d533cf5ba9108e5e	1	10	1de3352fa61c6e78
062e0ba3b2995f2a089b92e5bf004931	1	10	ec14849a29cc1844
062ecaf3e25632b7b6a20134f11c27e4	1	10	5c65b85055c9a8b4
062f58e44eb73f9274b57af5092cad90	1	10	48f7c252789d1601
0631fa9d32573af7de0062dd3ad42d2a	1	10	NA
06326dd7bab63b892d2c147d5928468c	1	10	e4c6bd939b742b61
063486c4a139ae7a3874a5bac3459217	1	10	e8938c16632dec36
06385be5ecfc7df22b2c956093cef85f	1	10	736ad3f55eaf1b87
063beadfa9d6dbd569d12aacbcb300c5	1	10	c7175b95e2616ff2
06441d7b824ead0325b07d7d7e943ddb	1	10	557cab000a2c2ce6
064850977be6689e4aa2165adbd8e866	1	10	b558699cfa1a93fb
064ba3c61c5f105104edec8305853711	1	10	5cfd5a4df3b605b6
064bf6dbb752a83b4d3602779a4f5795	1	10	b7d4d9c2ac7e45c3
064cf5ae720265bdb95f553557e41f18	1	10	f8ab2c94c0d74214
064fe286277f695f42b556ef991036ff	1	10	34c041085f398c2a
065036e33ca5a147c353956348fc8cc5	1	10	9712a94e807b6f48
06536364700e9f2297d14f2aa5a425bd	1	10	6cb9d13dcbdc9896
065775fe69392642261b1436fbd6bab4	1	10	d960208648387d4d
0657d7556552d692a009861a8df0187d	1	10	43f129f5d56fd405
065882225b28a15ec62af09030001ee5	1	10	2b3c68eed6952114
065b141f5b24a1ea858f9e63bf13d0cf	1	10	8857525472862fd2
0662b68319b8438792d39a221786680b	1	10	NA
0662df257be6c6d0691729cb23a17386	1	10	0878c3a1b3f3ef58
066813ab5f3b7b1cc6d2847c37f5fae7	1	10	be6d135cfac56b86
0668d86f91d0e8aeea2e3fe722047363	1	10	39b45966a79dcb90
066ade1d9e5bede84a078012ee14fdc5	1	10	b4fd470d837c5e50
066cc2796adfff0382fed7ae88d5b41d	1	10	a434a73d8b7b2f0b
066d6a47dfd9648d913ba8dbce722d75	1	10	c6a5c32c4d09a2d7
066f7dc6f15dfe89172f4b32e50ac826	1	10	6cb91fb1c8c0595e
0671f3013bf168f4660edfb4b40fbfa5	1	10	dbc4986e018f9ab8
0674a404bfea717643b7bf30d9f5eefc	1	10	1fdd2c492582f2e6
06767f7b8e23fd24f6df74fefef9c48c	1	10	a2bbdcd7e1d6ed10
067dc6945c4aec1c2bc1fdc2e5819124	1	10	e1a0629f0dce5881
0680b380fc7a80df4c5a33ed23e11ddc	1	10	3b7c0d7fe62ed56a
06810c46387bda32e8a1486bac64a7af	1	10	a70564bf8d3552ec
0684c9b8439112b0e3202dc1f13bae65	1	10	b94a8d9b04442bb6
068594cad63ad63966d00272acbe72f7	1	10	7d438ae5fce3b4db
06872e73223dc74c76b06f37a185dc22	1	10	d2b60a734d75c685
068ab49cd35aa24078cd23170599484c	1	10	NA
068c64314f0f8405bc28bb4c52647145	1	10	4ff711462080fec4
068f2d23820541fe4eaebfb072bd6cbb	1	10	331954d6bf5c15f2
0696cb4f18fd63cc94f319fab92119e5	1	10	76968d141000c55d
0697524f77ccd503f7e5fe15f23a1268	1	10	NA
069978487284dbdafb1bb8860adf19f0	1	10	d99a85cc63e8a498
