ID	k	max_iters	wlhash
17c8492fd56be7c44955a1b6860d5665	1	6	777fb9581520ef76
17c8492fd56be7c44955a1b6860d5665	1	7	5093bcd0c274c948
17c8492fd56be7c44955a1b6860d5665	1	8	3bebfbcc668d7354
17c8492fd56be7c44955a1b6860d5665	1	9	496208f36e7cb981
17c8492fd56be7c44955a1b6860d5665	1	10	ab6bae45d730fa89
17c8492fd56be7c44955a1b6860d5665	1	15	0144f736c36a723b
17c8492fd56be7c44955a1b6860d5665	1	25	85fddcdf753ef2df
17c8492fd56be7c44955a1b6860d5665	1	50	176ebd0d15dfdf0a
17c8492fd56be7c44955a1b6860d5665	1	100	176ebd0d15dfdf0a
17cf32eada9f902deac5ff00020e0043	1	1	25155df4c8512976
17cf32eada9f902deac5ff00020e0043	1	2	a3c2261f618d3300
17cf32eada9f902deac5ff00020e0043	1	3	04427a16c4417770
17cf32eada9f902deac5ff00020e0043	1	4	04427a16c4417770
17cf32eada9f902deac5ff00020e0043	1	5	04427a16c4417770
17cf32eada9f902deac5ff00020e0043	1	6	04427a16c4417770
17cf32eada9f902deac5ff00020e0043	1	7	04427a16c4417770
17cf32eada9f902deac5ff00020e0043	1	8	04427a16c4417770
17cf32eada9f902deac5ff00020e0043	1	9	04427a16c4417770
17cf32eada9f902deac5ff00020e0043	1	10	04427a16c4417770
17cf32eada9f902deac5ff00020e0043	1	15	04427a16c4417770
17cf32eada9f902deac5ff00020e0043	1	25	04427a16c4417770
17cf32eada9f902deac5ff00020e0043	1	50	04427a16c4417770
17cf32eada9f902deac5ff00020e0043	1	100	04427a16c4417770
17d00310dc41b77c6be4df51210bdd23	1	1	d41456eb4f50aeab
17d00310dc41b77c6be4df51210bdd23	1	2	2dcdcb40447c8c79
17d00310dc41b77c6be4df51210bdd23	1	3	4e598d9596b93518
17d00310dc41b77c6be4df51210bdd23	1	4	8683190a45faf5f1
17d00310dc41b77c6be4df51210bdd23	1	5	0f535f6142e4a254
17d00310dc41b77c6be4df51210bdd23	1	6	3d854eb1c73a3f94
17d00310dc41b77c6be4df51210bdd23	1	7	c9555c67aac8ff50
17d00310dc41b77c6be4df51210bdd23	1	8	e57339edeb868e79
17d00310dc41b77c6be4df51210bdd23	1	9	703de129feffa573
17d00310dc41b77c6be4df51210bdd23	1	10	ca62042263802bf1
17d00310dc41b77c6be4df51210bdd23	1	15	87575d5f44659647
17d00310dc41b77c6be4df51210bdd23	1	25	5f86ea35a5a4064e
17d00310dc41b77c6be4df51210bdd23	1	50	5f86ea35a5a4064e
17d00310dc41b77c6be4df51210bdd23	1	100	5f86ea35a5a4064e
17d01710d82e86967d43abc639f6476b	1	1	ceb7be8eff6bed83
17d01710d82e86967d43abc639f6476b	1	2	16f88e8a2fe3860f
17d01710d82e86967d43abc639f6476b	1	3	11305075c567fc33
17d01710d82e86967d43abc639f6476b	1	4	ec23084c3c52412e
17d01710d82e86967d43abc639f6476b	1	5	4e21ae7fbee5f242
17d01710d82e86967d43abc639f6476b	1	6	cc4e086e19aa4a34
17d01710d82e86967d43abc639f6476b	1	7	376a381c244719e8
17d01710d82e86967d43abc639f6476b	1	8	88398da73e5ab0a7
17d01710d82e86967d43abc639f6476b	1	9	6b8e0623f5b8e29b
17d01710d82e86967d43abc639f6476b	1	10	22da20299ca3fa81
17d01710d82e86967d43abc639f6476b	1	15	4c8f17d48f13e25a
17d01710d82e86967d43abc639f6476b	1	25	1d8a38078b9c9d94
17d01710d82e86967d43abc639f6476b	1	50	10b5298316c78c05
17d01710d82e86967d43abc639f6476b	1	100	10b5298316c78c05
17d30ce82262f66721a2f88a84686245	1	1	74db4b33accea134
17d30ce82262f66721a2f88a84686245	1	2	bf1b6069adbc29e1
17d30ce82262f66721a2f88a84686245	1	3	1ea9a92452381b22
17d30ce82262f66721a2f88a84686245	1	4	1ea9a92452381b22
17d30ce82262f66721a2f88a84686245	1	5	1ea9a92452381b22
17d30ce82262f66721a2f88a84686245	1	6	1ea9a92452381b22
17d30ce82262f66721a2f88a84686245	1	7	1ea9a92452381b22
17d30ce82262f66721a2f88a84686245	1	8	1ea9a92452381b22
17d30ce82262f66721a2f88a84686245	1	9	1ea9a92452381b22
17d30ce82262f66721a2f88a84686245	1	10	1ea9a92452381b22
17d30ce82262f66721a2f88a84686245	1	15	1ea9a92452381b22
17d30ce82262f66721a2f88a84686245	1	25	1ea9a92452381b22
17d30ce82262f66721a2f88a84686245	1	50	1ea9a92452381b22
17d30ce82262f66721a2f88a84686245	1	100	1ea9a92452381b22
17d4695ab7ca1d6b9abd86d038a8654a	1	1	6a2b32714c301e06
17d4695ab7ca1d6b9abd86d038a8654a	1	2	b2ac643e556685de
17d4695ab7ca1d6b9abd86d038a8654a	1	3	465caf4965e135db
17d4695ab7ca1d6b9abd86d038a8654a	1	4	465caf4965e135db
17d4695ab7ca1d6b9abd86d038a8654a	1	5	465caf4965e135db
17d4695ab7ca1d6b9abd86d038a8654a	1	6	465caf4965e135db
17d4695ab7ca1d6b9abd86d038a8654a	1	7	465caf4965e135db
17d4695ab7ca1d6b9abd86d038a8654a	1	8	465caf4965e135db
17d4695ab7ca1d6b9abd86d038a8654a	1	9	465caf4965e135db
17d4695ab7ca1d6b9abd86d038a8654a	1	10	465caf4965e135db
17d4695ab7ca1d6b9abd86d038a8654a	1	15	465caf4965e135db
17d4695ab7ca1d6b9abd86d038a8654a	1	25	465caf4965e135db
17d4695ab7ca1d6b9abd86d038a8654a	1	50	465caf4965e135db
17d4695ab7ca1d6b9abd86d038a8654a	1	100	465caf4965e135db
17d5423cd842ac0644b5d28a4be15e55	1	1	3a5757f4b8facb80
17d5423cd842ac0644b5d28a4be15e55	1	2	c31f55685b678ae8
17d5423cd842ac0644b5d28a4be15e55	1	3	30e960080fe3caaa
17d5423cd842ac0644b5d28a4be15e55	1	4	fbbbf0f0e9bb1748
17d5423cd842ac0644b5d28a4be15e55	1	5	fe8cd75ea76f8ab9
17d5423cd842ac0644b5d28a4be15e55	1	6	00ab6ada5eb976b8
17d5423cd842ac0644b5d28a4be15e55	1	7	b88fc4680c17071b
17d5423cd842ac0644b5d28a4be15e55	1	8	8970b29db3d6e069
17d5423cd842ac0644b5d28a4be15e55	1	9	ecc3ccb4f00a1835
17d5423cd842ac0644b5d28a4be15e55	1	10	d6def85d223701e4
17d5423cd842ac0644b5d28a4be15e55	1	15	c2ae8fdee1fdfc23
17d5423cd842ac0644b5d28a4be15e55	1	25	37049055368ae60d
17d5423cd842ac0644b5d28a4be15e55	1	50	e59e8c370973dabd
17d5423cd842ac0644b5d28a4be15e55	1	100	e59e8c370973dabd
17d68c99c7959b726da234fa24432d91	1	1	885710078f10d641
17d68c99c7959b726da234fa24432d91	1	2	ffbc358c2d99e825
17d68c99c7959b726da234fa24432d91	1	3	acc1510d29771db2
17d68c99c7959b726da234fa24432d91	1	4	8eedaadf3a153678
17d68c99c7959b726da234fa24432d91	1	5	14988c8b6167cccc
17d68c99c7959b726da234fa24432d91	1	6	75658b5e3550524d
17d68c99c7959b726da234fa24432d91	1	7	c6e7ce53f46dc316
17d68c99c7959b726da234fa24432d91	1	8	17d14f452e8717b3
17d68c99c7959b726da234fa24432d91	1	9	0b75fb837a6023fe
17d68c99c7959b726da234fa24432d91	1	10	4d581399bf9b183b
17d68c99c7959b726da234fa24432d91	1	15	d32bfe5d47f70c16
17d68c99c7959b726da234fa24432d91	1	25	0d81b974ca87b702
17d68c99c7959b726da234fa24432d91	1	50	004fc5a546ea708a
17d68c99c7959b726da234fa24432d91	1	100	004fc5a546ea708a
17d73071f8e0b710abbcfb506a54dec9	1	1	dc98e99da85db9f1
17d73071f8e0b710abbcfb506a54dec9	1	2	cefcd37cc86121f5
17d73071f8e0b710abbcfb506a54dec9	1	3	a362d3eea497a060
17d73071f8e0b710abbcfb506a54dec9	1	4	22cdbec942a4ecf0
17d73071f8e0b710abbcfb506a54dec9	1	5	bb59aa2edba54ba0
17d73071f8e0b710abbcfb506a54dec9	1	6	8ab75b6acd0fb3fa
17d73071f8e0b710abbcfb506a54dec9	1	7	9fdbea8da973629e
17d73071f8e0b710abbcfb506a54dec9	1	8	eae2214c241bc8a5
17d73071f8e0b710abbcfb506a54dec9	1	9	e864bf07087662e2
17d73071f8e0b710abbcfb506a54dec9	1	10	33d7180b2df5bc53
17d73071f8e0b710abbcfb506a54dec9	1	15	5e871f365344408d
17d73071f8e0b710abbcfb506a54dec9	1	25	e9fb666d16be8666
17d73071f8e0b710abbcfb506a54dec9	1	50	e9fb666d16be8666
17d73071f8e0b710abbcfb506a54dec9	1	100	e9fb666d16be8666
17d8b1b23814b4ba66f81095a7c34fda	1	1	c9d5bedd505880e4
17d8b1b23814b4ba66f81095a7c34fda	1	2	e820074b5385eb36
17d8b1b23814b4ba66f81095a7c34fda	1	3	2b475ef55fa1995d
17d8b1b23814b4ba66f81095a7c34fda	1	4	74b92924bc71302f
17d8b1b23814b4ba66f81095a7c34fda	1	5	c58f51bdda73ddda
17d8b1b23814b4ba66f81095a7c34fda	1	6	c65ce355c53c808e
17d8b1b23814b4ba66f81095a7c34fda	1	7	dac5f2aa092e8b3b
17d8b1b23814b4ba66f81095a7c34fda	1	8	6bef97c9211aa3ea
17d8b1b23814b4ba66f81095a7c34fda	1	9	bb984787983dfb20
17d8b1b23814b4ba66f81095a7c34fda	1	10	f6ef1d2e5630ac28
17d8b1b23814b4ba66f81095a7c34fda	1	15	96ebee5e97f1ee7c
17d8b1b23814b4ba66f81095a7c34fda	1	25	1c5859554bc18060
17d8b1b23814b4ba66f81095a7c34fda	1	50	6640724628494a80
17d8b1b23814b4ba66f81095a7c34fda	1	100	6640724628494a80
17dbe83f8da4159684fc3b1fac7048e6	1	1	cbd6a653d8a5dc20
17dbe83f8da4159684fc3b1fac7048e6	1	2	579e6c236fe358e3
17dbe83f8da4159684fc3b1fac7048e6	1	3	66c5e91c095f39af
17dbe83f8da4159684fc3b1fac7048e6	1	4	9c030515daa62282
17dbe83f8da4159684fc3b1fac7048e6	1	5	7a8df85ec6b800f5
17dbe83f8da4159684fc3b1fac7048e6	1	6	9d23e0f9d6e9f919
17dbe83f8da4159684fc3b1fac7048e6	1	7	edef157eeb686a71
17dbe83f8da4159684fc3b1fac7048e6	1	8	4791817c533694bb
17dbe83f8da4159684fc3b1fac7048e6	1	9	7281e56528693432
17dbe83f8da4159684fc3b1fac7048e6	1	10	5335bb7b3ca79560
17dbe83f8da4159684fc3b1fac7048e6	1	15	6e00e071c9caaeb7
17dbe83f8da4159684fc3b1fac7048e6	1	25	8c25ed611eed412e
17dbe83f8da4159684fc3b1fac7048e6	1	50	8c25ed611eed412e
17dbe83f8da4159684fc3b1fac7048e6	1	100	8c25ed611eed412e
17dca66bdc632fe2a7ce60867525b472	1	1	f87aeaaa86d0abda
17dca66bdc632fe2a7ce60867525b472	1	2	f0459ce791a0ca27
17dca66bdc632fe2a7ce60867525b472	1	3	7112578857a1c954
17dca66bdc632fe2a7ce60867525b472	1	4	a543b2ef77ed94b7
17dca66bdc632fe2a7ce60867525b472	1	5	3aa138854b2e9e7f
17dca66bdc632fe2a7ce60867525b472	1	6	bac267dda09d24b0
17dca66bdc632fe2a7ce60867525b472	1	7	1151e08fbde1d342
17dca66bdc632fe2a7ce60867525b472	1	8	527f2933dbb84116
17dca66bdc632fe2a7ce60867525b472	1	9	b261fb0408a06a69
17dca66bdc632fe2a7ce60867525b472	1	10	612754efa6352633
17dca66bdc632fe2a7ce60867525b472	1	15	1f52d9cf05fb1b47
17dca66bdc632fe2a7ce60867525b472	1	25	569a16be6f69cd4d
17dca66bdc632fe2a7ce60867525b472	1	50	c8a4350aef5d28e0
17dca66bdc632fe2a7ce60867525b472	1	100	NA
17dd86237afcc2cf30271daf13f9627e	1	1	2fda5eade43472dc
17dd86237afcc2cf30271daf13f9627e	1	2	b5239ccf3d0893cc
17dd86237afcc2cf30271daf13f9627e	1	3	f03ab15ea25c1160
17dd86237afcc2cf30271daf13f9627e	1	4	fc1accb54a174782
17dd86237afcc2cf30271daf13f9627e	1	5	721dea5efd9c0228
17dd86237afcc2cf30271daf13f9627e	1	6	96a4d15fb1220807
17dd86237afcc2cf30271daf13f9627e	1	7	f05ca2731868e480
17dd86237afcc2cf30271daf13f9627e	1	8	1b1019b8cf1ea015
17dd86237afcc2cf30271daf13f9627e	1	9	9f02b3395288a375
17dd86237afcc2cf30271daf13f9627e	1	10	3cf83a9eb99c16bc
17dd86237afcc2cf30271daf13f9627e	1	15	2c39273ea4093ddc
17dd86237afcc2cf30271daf13f9627e	1	25	d43dde3fedc95925
17dd86237afcc2cf30271daf13f9627e	1	50	a91080ea02e8b8bd
17dd86237afcc2cf30271daf13f9627e	1	100	2c3c2f32e8786800
17de9231ce2eaf4f114e591c853adc32	1	1	7e49bd7472e619d6
17de9231ce2eaf4f114e591c853adc32	1	2	8bd0ee6fde2b4952
17de9231ce2eaf4f114e591c853adc32	1	3	9d0995679c1b5f66
17de9231ce2eaf4f114e591c853adc32	1	4	0b94766ca68f5522
17de9231ce2eaf4f114e591c853adc32	1	5	0b94766ca68f5522
17de9231ce2eaf4f114e591c853adc32	1	6	0b94766ca68f5522
17de9231ce2eaf4f114e591c853adc32	1	7	0b94766ca68f5522
17de9231ce2eaf4f114e591c853adc32	1	8	0b94766ca68f5522
17de9231ce2eaf4f114e591c853adc32	1	9	0b94766ca68f5522
17de9231ce2eaf4f114e591c853adc32	1	10	0b94766ca68f5522
17de9231ce2eaf4f114e591c853adc32	1	15	0b94766ca68f5522
17de9231ce2eaf4f114e591c853adc32	1	25	0b94766ca68f5522
17de9231ce2eaf4f114e591c853adc32	1	50	0b94766ca68f5522
17de9231ce2eaf4f114e591c853adc32	1	100	0b94766ca68f5522
17deab36143bcceff040bd02b666d16f	1	1	0d6dd5419bedcdca
17deab36143bcceff040bd02b666d16f	1	2	2502a870e49407d4
17deab36143bcceff040bd02b666d16f	1	3	037cbe123c85ca41
17deab36143bcceff040bd02b666d16f	1	4	84760efe8c50ab1f
17deab36143bcceff040bd02b666d16f	1	5	6cd58945fb37280c
17deab36143bcceff040bd02b666d16f	1	6	2c89d3f25ad35b52
17deab36143bcceff040bd02b666d16f	1	7	e3f759f9f18d5e6a
17deab36143bcceff040bd02b666d16f	1	8	a764442682bf6c54
17deab36143bcceff040bd02b666d16f	1	9	b068d69e611e060d
17deab36143bcceff040bd02b666d16f	1	10	15aaf496677b7565
17deab36143bcceff040bd02b666d16f	1	15	31617523d042e879
17deab36143bcceff040bd02b666d16f	1	25	4265e6d92f884cc5
17deab36143bcceff040bd02b666d16f	1	50	4265e6d92f884cc5
17deab36143bcceff040bd02b666d16f	1	100	4265e6d92f884cc5
17dee1660595616309724d86b5e1202c	1	1	3948229ba56e5b52
17dee1660595616309724d86b5e1202c	1	2	6923ee08e7ad6b75
17dee1660595616309724d86b5e1202c	1	3	9a1e284d90e2cc2d
17dee1660595616309724d86b5e1202c	1	4	9a1e284d90e2cc2d
17dee1660595616309724d86b5e1202c	1	5	9a1e284d90e2cc2d
17dee1660595616309724d86b5e1202c	1	6	9a1e284d90e2cc2d
17dee1660595616309724d86b5e1202c	1	7	9a1e284d90e2cc2d
17dee1660595616309724d86b5e1202c	1	8	9a1e284d90e2cc2d
17dee1660595616309724d86b5e1202c	1	9	9a1e284d90e2cc2d
17dee1660595616309724d86b5e1202c	1	10	9a1e284d90e2cc2d
17dee1660595616309724d86b5e1202c	1	15	9a1e284d90e2cc2d
17dee1660595616309724d86b5e1202c	1	25	9a1e284d90e2cc2d
17dee1660595616309724d86b5e1202c	1	50	9a1e284d90e2cc2d
17dee1660595616309724d86b5e1202c	1	100	9a1e284d90e2cc2d
17df1243bb1f175c076df7e9053fb45a	1	1	083c5efe3dd0baf6
17df1243bb1f175c076df7e9053fb45a	1	2	ec48381f68af5951
17df1243bb1f175c076df7e9053fb45a	1	3	7ae8780f35e0018c
17df1243bb1f175c076df7e9053fb45a	1	4	7ae8780f35e0018c
17df1243bb1f175c076df7e9053fb45a	1	5	7ae8780f35e0018c
17df1243bb1f175c076df7e9053fb45a	1	6	7ae8780f35e0018c
17df1243bb1f175c076df7e9053fb45a	1	7	7ae8780f35e0018c
17df1243bb1f175c076df7e9053fb45a	1	8	7ae8780f35e0018c
17df1243bb1f175c076df7e9053fb45a	1	9	7ae8780f35e0018c
17df1243bb1f175c076df7e9053fb45a	1	10	7ae8780f35e0018c
17df1243bb1f175c076df7e9053fb45a	1	15	7ae8780f35e0018c
17df1243bb1f175c076df7e9053fb45a	1	25	7ae8780f35e0018c
17df1243bb1f175c076df7e9053fb45a	1	50	7ae8780f35e0018c
17df1243bb1f175c076df7e9053fb45a	1	100	7ae8780f35e0018c
17e12c78209e40e0726aa2ecc023381d	1	1	d0728ea21dc3780c
17e12c78209e40e0726aa2ecc023381d	1	2	21a07b90eeede26c
17e12c78209e40e0726aa2ecc023381d	1	3	7bb669f37b903fc9
17e12c78209e40e0726aa2ecc023381d	1	4	3adcf98c052da32b
17e12c78209e40e0726aa2ecc023381d	1	5	3adcf98c052da32b
17e12c78209e40e0726aa2ecc023381d	1	6	3adcf98c052da32b
17e12c78209e40e0726aa2ecc023381d	1	7	3adcf98c052da32b
17e12c78209e40e0726aa2ecc023381d	1	8	3adcf98c052da32b
17e12c78209e40e0726aa2ecc023381d	1	9	3adcf98c052da32b
17e12c78209e40e0726aa2ecc023381d	1	10	3adcf98c052da32b
17e12c78209e40e0726aa2ecc023381d	1	15	3adcf98c052da32b
17e12c78209e40e0726aa2ecc023381d	1	25	3adcf98c052da32b
17e12c78209e40e0726aa2ecc023381d	1	50	3adcf98c052da32b
17e12c78209e40e0726aa2ecc023381d	1	100	3adcf98c052da32b
17e185a418231679210ed46269fd9155	1	1	a48e2136ffb6b893
17e185a418231679210ed46269fd9155	1	2	23ea2181cdeb2010
17e185a418231679210ed46269fd9155	1	3	7352a619286ed455
17e185a418231679210ed46269fd9155	1	4	72bc1d07741e20b9
17e185a418231679210ed46269fd9155	1	5	54988043f79f10bc
17e185a418231679210ed46269fd9155	1	6	bb1c95d8a943ab26
17e185a418231679210ed46269fd9155	1	7	7a4723c37d7cc334
17e185a418231679210ed46269fd9155	1	8	1fbb386593766200
17e185a418231679210ed46269fd9155	1	9	095d3cf62d4afb8e
17e185a418231679210ed46269fd9155	1	10	ebe15ff6b30a8cbb
17e185a418231679210ed46269fd9155	1	15	dce003adb63c7a80
17e185a418231679210ed46269fd9155	1	25	dce003adb63c7a80
17e185a418231679210ed46269fd9155	1	50	dce003adb63c7a80
17e185a418231679210ed46269fd9155	1	100	dce003adb63c7a80
17e3027c96c4f67ed4092d60eebbd2b4	1	1	6f1e586b09a61224
17e3027c96c4f67ed4092d60eebbd2b4	1	2	1de8b9e141833b8a
17e3027c96c4f67ed4092d60eebbd2b4	1	3	f6bc35590f6d5d38
17e3027c96c4f67ed4092d60eebbd2b4	1	4	d580562baace7c7e
17e3027c96c4f67ed4092d60eebbd2b4	1	5	46f724216dbe4f0a
17e3027c96c4f67ed4092d60eebbd2b4	1	6	28e40101a9f619d7
17e3027c96c4f67ed4092d60eebbd2b4	1	7	bdee85efa8c942d9
17e3027c96c4f67ed4092d60eebbd2b4	1	8	99efd64f4d60952d
17e3027c96c4f67ed4092d60eebbd2b4	1	9	2881a8cf3f9610a1
17e3027c96c4f67ed4092d60eebbd2b4	1	10	dff8022644a738e2
17e3027c96c4f67ed4092d60eebbd2b4	1	15	36afe9f2584ee4bb
17e3027c96c4f67ed4092d60eebbd2b4	1	25	d0beecab3489a9e0
17e3027c96c4f67ed4092d60eebbd2b4	1	50	d0beecab3489a9e0
17e3027c96c4f67ed4092d60eebbd2b4	1	100	d0beecab3489a9e0
17e577476b1eeb84b1cb795986027551	1	1	c3c5c52b0bcb5253
17e577476b1eeb84b1cb795986027551	1	2	cb69f139c5906cba
17e577476b1eeb84b1cb795986027551	1	3	b40d8d8e88cb2f85
17e577476b1eeb84b1cb795986027551	1	4	9e396a2c7734cf6d
17e577476b1eeb84b1cb795986027551	1	5	d44c3a1c222b2462
17e577476b1eeb84b1cb795986027551	1	6	57ebe6bdad16eadf
17e577476b1eeb84b1cb795986027551	1	7	b135450ce17b90d4
17e577476b1eeb84b1cb795986027551	1	8	9147d80ca3adc383
17e577476b1eeb84b1cb795986027551	1	9	cfeaac58d990696e
17e577476b1eeb84b1cb795986027551	1	10	69f8b07bfcff3c10
17e577476b1eeb84b1cb795986027551	1	15	fb7ca16ca808c521
17e577476b1eeb84b1cb795986027551	1	25	eeefb1bdbbca1772
17e577476b1eeb84b1cb795986027551	1	50	fb47acf515420849
17e577476b1eeb84b1cb795986027551	1	100	NA
17e7f55961967f93fbd7cdf2bc8368eb	1	1	f5e6674233180077
17e7f55961967f93fbd7cdf2bc8368eb	1	2	2f9fdd3fda8f30c2
17e7f55961967f93fbd7cdf2bc8368eb	1	3	4168871b9b031117
17e7f55961967f93fbd7cdf2bc8368eb	1	4	93d82f39c487f99b
17e7f55961967f93fbd7cdf2bc8368eb	1	5	219cbcfa57630f7e
17e7f55961967f93fbd7cdf2bc8368eb	1	6	5714467d0290ad2e
17e7f55961967f93fbd7cdf2bc8368eb	1	7	68bbdf7d808d370b
17e7f55961967f93fbd7cdf2bc8368eb	1	8	ce3196395c6c893d
17e7f55961967f93fbd7cdf2bc8368eb	1	9	52881f72b50917aa
17e7f55961967f93fbd7cdf2bc8368eb	1	10	6ddd885b1ae3dd80
17e7f55961967f93fbd7cdf2bc8368eb	1	15	6d60c934fbaf63f9
17e7f55961967f93fbd7cdf2bc8368eb	1	25	eb1ceb5c50f6c36d
17e7f55961967f93fbd7cdf2bc8368eb	1	50	eb1ceb5c50f6c36d
17e7f55961967f93fbd7cdf2bc8368eb	1	100	eb1ceb5c50f6c36d
17e8306027c68ab160d69bd42775078d	1	1	1fd625cff9a8171b
17e8306027c68ab160d69bd42775078d	1	2	93304e6693662aa8
17e8306027c68ab160d69bd42775078d	1	3	93304e6693662aa8
17e8306027c68ab160d69bd42775078d	1	4	93304e6693662aa8
17e8306027c68ab160d69bd42775078d	1	5	93304e6693662aa8
17e8306027c68ab160d69bd42775078d	1	6	93304e6693662aa8
17e8306027c68ab160d69bd42775078d	1	7	93304e6693662aa8
17e8306027c68ab160d69bd42775078d	1	8	93304e6693662aa8
17e8306027c68ab160d69bd42775078d	1	9	93304e6693662aa8
17e8306027c68ab160d69bd42775078d	1	10	93304e6693662aa8
17e8306027c68ab160d69bd42775078d	1	15	93304e6693662aa8
17e8306027c68ab160d69bd42775078d	1	25	93304e6693662aa8
17e8306027c68ab160d69bd42775078d	1	50	93304e6693662aa8
17e8306027c68ab160d69bd42775078d	1	100	93304e6693662aa8
17e94d8758112480ad517a9261d84348	1	1	a6898cc059ea4422
17e94d8758112480ad517a9261d84348	1	2	68debf13dbe1d174
17e94d8758112480ad517a9261d84348	1	3	f1bcde8a5578d6b5
17e94d8758112480ad517a9261d84348	1	4	f1bcde8a5578d6b5
17e94d8758112480ad517a9261d84348	1	5	f1bcde8a5578d6b5
17e94d8758112480ad517a9261d84348	1	6	f1bcde8a5578d6b5
17e94d8758112480ad517a9261d84348	1	7	f1bcde8a5578d6b5
17e94d8758112480ad517a9261d84348	1	8	f1bcde8a5578d6b5
17e94d8758112480ad517a9261d84348	1	9	f1bcde8a5578d6b5
17e94d8758112480ad517a9261d84348	1	10	f1bcde8a5578d6b5
17e94d8758112480ad517a9261d84348	1	15	f1bcde8a5578d6b5
17e94d8758112480ad517a9261d84348	1	25	f1bcde8a5578d6b5
17e94d8758112480ad517a9261d84348	1	50	f1bcde8a5578d6b5
17e94d8758112480ad517a9261d84348	1	100	f1bcde8a5578d6b5
17eae8f33e0332065978fb03da3e6738	1	1	2654a6e7d77fc508
17eae8f33e0332065978fb03da3e6738	1	2	5117eed0e1e46bda
17eae8f33e0332065978fb03da3e6738	1	3	e14a4db35b4124ae
17eae8f33e0332065978fb03da3e6738	1	4	a0007a58a209ece4
17eae8f33e0332065978fb03da3e6738	1	5	fdb6dd5cfdf63a4b
17eae8f33e0332065978fb03da3e6738	1	6	44836f8f251d3e88
17eae8f33e0332065978fb03da3e6738	1	7	926452a55791321b
17eae8f33e0332065978fb03da3e6738	1	8	c27a2cf320f3e080
17eae8f33e0332065978fb03da3e6738	1	9	ec41c6ac2f83d10d
17eae8f33e0332065978fb03da3e6738	1	10	0d704e64eca47f0b
17eae8f33e0332065978fb03da3e6738	1	15	900972b7e84ab5d0
17eae8f33e0332065978fb03da3e6738	1	25	cecc118c6f0a6f90
17eae8f33e0332065978fb03da3e6738	1	50	cecc118c6f0a6f90
17eae8f33e0332065978fb03da3e6738	1	100	cecc118c6f0a6f90
17eaed68dbdd4c7458eead7ae07364c4	1	1	714181907dd06f51
17eaed68dbdd4c7458eead7ae07364c4	1	2	8e22948d7d463bce
17eaed68dbdd4c7458eead7ae07364c4	1	3	423f37a611a7669d
17eaed68dbdd4c7458eead7ae07364c4	1	4	3c8f65be68d58202
17eaed68dbdd4c7458eead7ae07364c4	1	5	6e4cfd67a0631e3a
17eaed68dbdd4c7458eead7ae07364c4	1	6	51eccab66c57a832
17eaed68dbdd4c7458eead7ae07364c4	1	7	51eccab66c57a832
17eaed68dbdd4c7458eead7ae07364c4	1	8	51eccab66c57a832
17eaed68dbdd4c7458eead7ae07364c4	1	9	51eccab66c57a832
17eaed68dbdd4c7458eead7ae07364c4	1	10	51eccab66c57a832
17eaed68dbdd4c7458eead7ae07364c4	1	15	51eccab66c57a832
17eaed68dbdd4c7458eead7ae07364c4	1	25	51eccab66c57a832
17eaed68dbdd4c7458eead7ae07364c4	1	50	51eccab66c57a832
17eaed68dbdd4c7458eead7ae07364c4	1	100	51eccab66c57a832
17eb63a766d413c3a68a319fa44a5fe7	1	1	d25b2edf4cdc7a2d
17eb63a766d413c3a68a319fa44a5fe7	1	2	23b6620a4c2f91e9
17eb63a766d413c3a68a319fa44a5fe7	1	3	05b9a048f8c16a50
17eb63a766d413c3a68a319fa44a5fe7	1	4	20bdc624f72abb24
17eb63a766d413c3a68a319fa44a5fe7	1	5	d7e73404a9db6eed
17eb63a766d413c3a68a319fa44a5fe7	1	6	719ba50a6f8a131d
17eb63a766d413c3a68a319fa44a5fe7	1	7	ac8fa8976d9ba4bf
17eb63a766d413c3a68a319fa44a5fe7	1	8	a82f1cc7b5fcab8c
17eb63a766d413c3a68a319fa44a5fe7	1	9	f3fedd7047aa2054
17eb63a766d413c3a68a319fa44a5fe7	1	10	c79ceaaf72a01817
17eb63a766d413c3a68a319fa44a5fe7	1	15	977473c02039f832
17eb63a766d413c3a68a319fa44a5fe7	1	25	95509cafa6892d1e
17eb63a766d413c3a68a319fa44a5fe7	1	50	95509cafa6892d1e
17eb63a766d413c3a68a319fa44a5fe7	1	100	95509cafa6892d1e
17ee49cf078163fd0a430be2c1b11971	1	1	7c67dc2c278f63a8
17ee49cf078163fd0a430be2c1b11971	1	2	226d47d3a4965e40
17ee49cf078163fd0a430be2c1b11971	1	3	3ac9d85803f65259
17ee49cf078163fd0a430be2c1b11971	1	4	aa54bd44cc93e2c9
17ee49cf078163fd0a430be2c1b11971	1	5	57bd7f3c83194c64
17ee49cf078163fd0a430be2c1b11971	1	6	5df78758e9a3447b
17ee49cf078163fd0a430be2c1b11971	1	7	beeedcb9bdd084cc
17ee49cf078163fd0a430be2c1b11971	1	8	2707fd02aecdef13
17ee49cf078163fd0a430be2c1b11971	1	9	0bd1288047f6db33
17ee49cf078163fd0a430be2c1b11971	1	10	51b0cff57f9d9ab2
17ee49cf078163fd0a430be2c1b11971	1	15	ba4d035a1639f499
17ee49cf078163fd0a430be2c1b11971	1	25	da9db93fd6d53fda
