ID	hash
296171a67f60105d03010deef8d92317	2bdb8793832af07f
296278d5125768841d9b35977896c3cb	e13b1c72c1854b01
2963580c03cbf232d5ca98fd27052255	1ce8c17974ce04c9
2967651cff72e66d669e9767ef868aeb	f31548382107fca2
296796e701aca517df07d0938bcbc49f	b00c25851fd397cb
2968f33b6a38f33bf119711d55053d01	e10b0b3cf6a4eeb7
296c29648a6f8a16ea0506cf40c1da31	9faeb7df2f6bf790
296e3a1cb8fb47271bf9314bb362edde	f5b146cc5f445b53
2970b6b10b15311e5ef332cfd7138704	7fca6ead7a8260c4
29754b31858d543eab990b5f4106b98d	f72bf7e2bc95e3c0
2977f2eb2dd080d06bf030569c9a3f03	90050813ec73abc9
297a5f4f60bc10a70d9f006580e52727	d6ca6e3427eb70a1
297c952d2e3ad4c464162ff8773ed009	5552e529de849aaa
297d84b81383231a6580c4e3cdc8875a	c11478d3599003ab
297f1bcaf62aa053f7593be9cd0572c4	017d796520314622
297f3b1f749189528990de49336470e4	d98e6700ffb4392b
2982e53d145303261529d58b4c732e7c	288d1ba755a22ddf
2986479b0d4b6644d31cdc93666eba17	94d7a674579ebdd8
2986f6f76c20e2cc65d6be6fb4e914eb	46165266ea6ec788
298ae889d28776253700997f938c6939	dc9b4872c339f38a
298f6220f8cb904d27052823153db2b8	7e6008dcbd7934ce
2990a988ad038b3042c99ae04fe67aa2	37729cc0c49ddd8c
2990d6fbf4b17b80b69c479b92dc969a	247dc4d7366f8fe1
2993221d2058ec697d2eec079a58ea47	6ee0c0bc55e0f910
29953336ecd740fa8b1d1df20b41f758	d09e8bc14ec68df6
29957765ef18a0c26ee2834fa5d91305	6db16468eb17680f
29969089192808dee89e8623f7006dde	c62cfd5fad54384a
299701925863107e4655c30713cd8290	ef9d27e69413144d
299b68e867ca45f681e1b9183f675a0c	23fc42ca2bab7926
299f6840fe0b2512964e1ef55673695b	dc9f901520915908
29a09ec3c23fdb89ec56032d329e3606	f3c03e1cb03bfec9
29a15f6f3e14d00b0f574ed9a2985a19	99a366a43c34a535
29a27e97790bda6c34808f631dd0418e	1b7079f9f1234bfe
29a40783b6d00c0a65e9aa4dd79cb444	4be0da1731adcad8
29a48acf0efaf48a6780640a653c7e98	88aa060f2d029292
29a5ffb47a49a6d240e08e207f320052	56c3e27203c57ff6
29a645e2ba434c6927850fd18b80e703	306fb4234d1e5dfc
29a7150f5a6e8f7975d4360af6931b17	fe02db1bd285fd74
29a871a28873d8bf9dbaf150ef2f828e	8c7e60cf8a949627
29a8c052aa69c15f5a5422877de08f32	f4205d5317707886
29aa06c82e202489f89ac5aeb52abc4a	5ae3231c1495191e
29aa916ea226cf3f116b06aab611bb6e	0e9b6ddb06eec930
29aab86ee4db23a22c1db047c29d3abe	9ee2cbc192ac4502
29ab150158d641568f888e8401d2ac13	6a17d175fa67dd4b
29b0174c99904890fbbbd3470e1040ee	2977f58e8c8a91b9
29b063806351960b5e7fa42aeec1a84e	daa449ba18414963
29b07e46509c31d5e1bac076ded9d84d	4738e581c7739073
29b0e163eb738cfdf3ff019123075c9f	5c9bf43bd47791ab
29b20714986657a94788579399ace467	6755b1c3151ab224
29b396ed65a0d1fa49e0777039f1d2b1	5ed57892f962cf66
29b656aa530c2c1a0bcbd2b55013a849	e41dad67851c9c88
29b7d5a498eff7a98fcd03a273eaeba3	837b12b14d2f6830
29b8131f8bf04db140780f94bcd502b1	e0f746a00e479d9d
29b9cdc4be195bf5259da98aee484b85	15430bcc615fc3f9
29baac3cb3fe3fd0e8bb897a8e060457	d511308f47469aab
29bab0de14e56e526be9683131005cb2	295b4e6b043ca5b5
29bb645d4f453e5d71a7e3adf569858e	d3c3720b556fd110
29bbe29cc785a954ce4c60f3266948e9	8354383f2bab7c24
29be431e9dee1550957c8483be4532e4	d8ecbef987ac9623
29bee35750eb63bb00b829fa18863836	ada3f468a43248bb
29c2318ef603c9b8ccefba55b639e24e	008f2bafac38bdba
29c2bd4fc2e1ea279d9c10226bdf15a3	7ac7df7b33bd9179
29cbc74871602f938750a0851a0c99c5	a2254790e63f9d67
29cc9e3143ce77e079fc8ab1ef5896dc	7e6253eacddeca94
29cdfa5d3fa13d709b509d8194f5e1da	127429e2f4a0c8ec
29d2b8c563bbff211091e23087711f26	ddfb163f7ab4035c
29d67d6d4282617ee0dd1afc9f6fb6d9	209eb85b3a27e969
29d690284b45733422a14148329b330e	ed57de101e545d2d
29d6ae7cb4f11d3703a2474a5f659a3c	c6f734b6ea12603b
29d86d9a3b85c349e10ad68d7a713da2	41c3de812a7ca472
29d8f32e9448a253a7485bd2babf7d68	ead6f7a155a33c4f
29dcde24b7d43e9bf6ee6de3dfd873b6	edaed5a47ffe13d5
29e101b66dfddb440e974b9feec5b1aa	3ddeaceeb86b90e6
29e41e84f542220bc58aa72df2a4d817	df3229f979255951
29e61b1317804fb897e84237613d42bb	7b2354632d6e1b68
29e6688acc05e5638b30b934f873f6ee	1d610a1ac6484691
29eb0dfd17610e37e9609b9ac2acd494	2e61f51de68b5569
29eb30f1e03d112c000aed036a801e42	ba2326c70c482516
29eb6e849a9eb6e467f9d75703a6ba4d	5abb35e1c81d403c
29ed616dd489bdf3a91746d238d4126f	5e9e7360da6b81f5
29f1743864fc43aec9f4beb02ea28f27	4379089fda8f9ef5
29f19c51457f22d728beafaf16d3360c	3eb9eb0e96c31989
29f3270d5bc4dec8998472b34033d54f	6a013b219a6578ad
29f3b5622d7566cb5b16d0f389d5f451	d8d9c5b0714861e6
29f733e48306955827bbf30abcefee99	4d853f2dc1a84238
29f8dc2348c069fe9e7ee524a8865326	65ac67fc6193c207
29f946551b3941d4b881d605686aa1e6	90bec80e291372d2
29fa5de63112bd2c072c2ba3dbf9e58b	d5f0dcbae3f274e2
29fb7d9de75c58f6f0da7b4df997f0af	4bdbebb4581a6660
29fd124a5edce6075f5b1f50eb82550a	c5b69da95e59115b
29fd38f210bd15829d6d1521ab82a606	5e7c4e3997d3c35a
29fddf0a6658045b036cb44a867b0c49	652eeb9dacc145e2
2a03ee5d00a7be1a3fe201ced14b98da	a9813d84a5b9e8f4
2a04d38390d548a143cf50e7bfc258ca	f0fcd7ab32799078
2a077efdcb85eba222f0e23b471a642b	dfdd89e4eaeebb0f
2a0af42dcfda3543e5d8f3bdc0d0283f	d2c675864b836345
2a0b27b48cde394ba99cc0a0e3737fc6	62bdc67f28a88f5e
2a0d7ddca4ea7027e9b3dd1c9ce9307f	8c6988dd08c72372
2a0dd97abbfd588b85efe50e2906ac41	67414a4b56d4db3e
2a0f12ac393b2fb15f0dcc45c00e7434	0f2353c32ebfe484
2a113da494ef1e4bbce30250080d409b	f4392ef744c11cc3
2a11462e2e3b51c8c4d999904a183a93	3ead608333680622
2a138170b90bb088503994e7a8d85b9b	b538be0ecfb83663
2a13aa55fdf6ea7343331a89ad2cd57e	ba3fdf43f5a69a71
2a144840047376cee3b7b99455158976	e3df63cea15a0cdd
2a15a30186afdad41a49c5c5366d01be	b93e9833dd16d421
2a16b0f76852f7365621b179aaa7642c	4a2a67ee058d4713
2a18750c52fc09c43703a33b109022a8	a8b5bfa423e072f2
2a1eb78598e61da31a1d4765c18d026e	a982304f9ad77d32
2a1f4000a28d2ebcaf1473fa0b91793e	86fcb817c274601a
2a1f7571b10948d895ad33608277cc74	f3180bcf07c7e8be
2a248579b4bad2ddc05ec4f7218ae927	8a88409c160cdce1
2a25d48acbf98ae6749cc390821e02a1	039ea4a0dbfd5a0f
2a26c4ff3e47c3cc58ce1383e81dcb28	ee893bb146675ffd
2a2722cfce1cb4b7caa5f307fdcc9dc9	1d19d9d6f24cf164
2a2adb655ad9ab7a3ebbbc13dc5bd0de	e9715b8cef1f97ca
2a31b024f84fb4127d83b5e43c306ffe	c3cce1eb8255df86
2a32e87f606481f986cdb554e394f0e6	1590e7d90d03feef
2a3365659589da4f9812e5d96d3935b0	5c453be180efbfe4
2a3456cfe79ecaf6e0f70f307b71fc5f	17806232b2023d0a
2a35a3dc5b17e80f37b4fc920b7d8727	c5073d59515a344c
2a38cff93854819a5f7ccf3a81b92ebf	30e9829ae5d0841b
2a3d02ee2292a0588301ec51831f7938	fa3c401233f0c8db
2a40ab5824fde9d1ed4b2c75903839e6	85a34a5e584be851
2a4160b8342edd78d81803947ddd904a	12b00596832b4032
2a42189e709ec68345b1f864f4ac7235	f5fb6b6f28a8f977
2a4287ec5a62566667d1b6f1e3c04326	00eb358cb98684bb
2a43c3327fb817d82496449265d6630d	71833908aa1f1e3e
2a4680a801ad32ab8768030250daf0c8	cd89b532aaa483e5
2a49978d5671a1d3237d4617af031c9b	8ddbf4a99a7dcd2a
2a49abea0cff4d213d1ef89466189207	3b000e868478f2d7
2a53e9c6a25a50d753a94ead66065826	4deb4caf6a079272
2a552c8cd160f04dbee79a30306bc18e	5bdefcc0d7a88cf4
2a5761c3d6ded3112531526e355288f0	fde844114bad4c90
2a576a22d6ed0abacbfe4749e1027149	481b8b910ebcf93e
2a580e0c7e9a182e91fed6686f38f6d0	e373475a01deebab
2a5d887592edb408bf7f2f6ba8cae860	697e037e571aa655
2a5faba0239d2d40929b8ebda8c51f1e	73481fd228cd98f0
2a65dbad393308c42246f962a235e6ca	3873a37a11b6bba6
2a65f9581f9ceceeab2eae45220ae6c7	9f210733b46537bc
2a6938e4a8934c402f9b9d2c3e9b8383	05e5dc6a2fb9e037
2a6bfb04f247a0790162269a5c8ec071	abb7d4c3884f238b
2a6c13a0b37b1bc2057087102234f3e7	4587074a59a091e2
2a6c22986cf243541e275a27c7b77f85	4bb6506713168723
2a6f21741efb8f8abbfdfe30f22ba9f8	e98b53565bcd5658
2a703e7d1a854948ab2456fbeeb7458b	6cc544b902b8f486
2a7080cede8d3173720a74b4b3b276b7	7883d312b395cf8e
2a7236bed2ca15e57abccde9893a0eca	c4d331f85f0a9e41
2a732f1c7f006ee81d1ffeee6de0d8bf	933217d8395cbc1a
2a7d164342fe81827fee46d4be6be0ff	a5f5230a2300b139
2a7e0dc32677b708d83281d1791d2c55	901d92433c2e28cb
2a8081518d5b4000d633a3787e9d6bb2	beda1730daccf69c
2a84c7af7db5cc805e1caa02a0178113	32bd5dd46573a6b0
2a84f1393797a1607a444948b86984c1	fd386cf1b6e51be5
2a85ff98dabe2938615bdca2666309b2	dd19f39a144e371f
2a88e21ec37e5d9ed42c21c1963b7afe	562a2b4d9dae7f57
2a88e2d307e3e2602ba8a817fe4d4280	1b97a9c94facd294
2a8c0c4fb5de19ace564b5bdf0efc815	702441fab87e8281
2a8ea5f9bde08d6e4e7ba6d43638f172	4489febd2702b7e6
2a8eeba524870487b613a91ba32a79e0	cfcb1c5df9ac3c87
2a8f84cf33b77d4b87430a3eb6a7845e	b0c703d01abf2352
2a8faf154f77e0f64031ebad9f8b839d	194d2da1265df6c3
2a94c4dbaa2b2ef7bdab6c10122c4ff1	5dd8913ceb7ad9c2
2a9ca86ac3ac3b4e25901be45d04676b	01a68521b6f5cb52
2a9ceb6db9d018f94df7e6af42f5e849	b2bd1cc0e2f6fd7c
2aa036beaf28f5d566ba0c527ef8dbb4	9c3b080ad574e0a6
2aa16a3a3ff1b4dc2b4dcb3c1fdfd283	499c60e47f2d3012
2aa9ba5367ebfd86f2031a2b80438bdd	5a5d649ceb8890a8
2aab943d5ee5d7b3888f1ca30a453c4f	9eeb4d7e93cb43c7
2aac508f7cfe88c036a72815b6c6380d	fb95256905af8d1e
2aacde7fde6528c036ea6a2d39ec57bf	5b8229da4b136cc3
2ab1deabc049d87c7ff5f15abc759c17	ef7ca321c1fc031b
2ab20c29a9b99457b8f1d7769b52a294	db9514fa39841dd1
2ab280fdf48124ed76b5e67bcc38a4ec	2670048060f5200b
2ab55e94613de9b6f99f29afc6d6d8d1	0869fcec1201feb7
2ab92decb4d7caba626150094e1171c8	4a9c7dded311624e
2aba7daa4d83f599614ad94eae8381ff	9930d876dc46c772
2abaf9c31b648e35a3a5c05e42de9246	e088aade04df6ab3
2abe462d1a2a777ed6b1c19b9c366984	71919974f0b1d121
2abe7236b0d41c266a0cec4e4a41dc18	a531b661d7124d9d
2abf34c7f42b1149f0f0d28756716f74	5625b3a780904f7a
2ac39fbede01be7ac12d436e46983389	c7a4f08f5981aad2
2ac741df36b3de6831e7bdd3ea84c305	50771fe965d5daae
2ac79c22338920a081532f1f32f88caa	019e4a276f9ffa68
2acdfc94b9c939d48dbea83748dd1a44	37d1f5a7a1243871
2ad198c79cd9275c41f20bcd273e8eed	1e5733d052566a35
2ad7bdd61a586efb518cc1a175102598	390f6bf051a1c439
2ad82b3e5bf540340ae674fc7030c4c3	ab2f9fc8baeafb13
2adbad9623c714a6f33c3405b8ab3c77	f424fcd7a1c35c3c
2ae05f794f967da7fddb662ea3a03fff	439a8ddc8f9dc49d
2ae0c3508d66560f75c48eb3fc360bb1	486b01e75e5f4f32
2ae3aed5a6d97f4db5af53b01614e562	88742289fdfc7fa7
2ae747ef93641e92d023f6922982f41c	2707e6268cc40b26
2aea0fafd98d1d4bb6e7cc37f4fcf6ec	6e4a18d67502a3c6
2aee2261cf6b3202480f03c372d1fae9	38bc57ff2ae0d265
2af062a8a197769ab274594c8d665345	092e9c13c0f0b9de
2af4b9f180a348507b0d68e84b145123	36d966bc31fa0aa4
2af77ee21db33839637a761c34774a1a	371f2fdaa677bff4
2afb9d7affeb1f95a0b798b924e4f681	cd5082bf933c991b
2afd62a104bc62c22da25f5f062507a5	431e5e988b8b9b69
2aff2251b6485aeeb067c312c28b452d	fad873412f178dd3
2b024ec66a64352afefaef0bd34d8821	cb563cf6540f0fed
2b032f8a8976a302ad125eb50a3e8445	33fa433c7b3a7eb3
2b043efb4bde6d83f7c95a8e8e2d7bf8	0d3a91ee8d8242c1
2b0537fbc873c8273d936ac7d19d7497	438bb0b016749b3d
2b095ef824513dbc0328e2cd5a58c884	6315fed4c0f9de25
2b0a4c3f4deb3bc8fa3164f12a9ff7e8	200252efff6ed8a1
2b0a612ee6df9f356c0790a7b0c776ec	feee6e542c27bbfb
2b0b0b655180bd620b0bab47bc0907e1	2713f609da3b5522
2b0f65b502686076eb24510ad16ec94a	739f024b0eb0283b
2b0f96bafd9ba32e331c070ed2c3c3a5	b11e457b0d9074e3
2b100de2f3debe739ef7644fca8f98ae	2f2f912826c31d81
2b161a66c452a67fa0d06eb9eacca041	c96e7f3cf7578632
2b16b710df95018b7d53061fb416ec7d	22361152b62c7c6b
2b1952811c449454c4b9cfb0cdeb1393	e527427608848844
2b1bddc749daaf4f3ecda08768350533	c76c084484b5463e
2b1bdfb975662b539fae889e48c58176	8df6f284156c8ca8
2b1cf7aa4587ff747dce87d307af0735	c0bee76b1aa7b8c7
2b1e5d364a185c3b87130064694dabe5	ca19568deb5a5f71
2b22fa650cb144ab070df446d32c1b7a	33a8714b4c499ea4
2b2475d47bf0ad0e925736e033b991d9	163d2fad42f215e7
2b24966d0b0de5e29fd8e399ca504383	14e69595ba36a91c
2b25429a1ee6eb6232002da62528ca56	2a97d561353e4853
2b291eccce74212c9ff26368c29e2759	39f04fbefa6e5767
2b2e15c04bdcd0394a508239384c13db	26edca4dda092070
2b35377a7b95f24449a3b607b61fff05	547c5663d6391a47
2b3642f601eb5f97186df1553f1ad728	72f6e608de671327
2b371b6732992b9ade587d7a323fbb91	08932888c9a16f58
2b38d2140d3bd95c83d40e6ff496b53d	ea507d7c48047480
2b39bcce0751ad6598533ae328a3655c	eb805ce8870bfc7e
2b3de92685792ae19e4549b5c4571e27	68fc7d8562096f9a
2b3f206aed83c04534fc648bd48d7e03	48eaeb376f866976
2b4102b7f11441a46407ecf061de85c4	05e0a75e25d769b6
2b41169290f87fc33e8c1deb8962a142	9666db59204f6f32
2b4245822f85d5f326e387b1b03965ba	89ce49e1a347e569
2b45c27e40b561b2ace9768e5a45010c	62f4cc1261db2e19
2b4a4ad21416721917fbf28648ab38e2	bb7b8a28b12fac14
2b4ac4c6722edf98b6dca4445b470615	fb1f23c19038964a
2b4e90799394d5cd22c43509a95c7624	9aa791a944442930
2b500a9967d6110ac2dbd0fb62a31993	bb49dd7d6fa11235
2b50a9c731d85cd235d2e754fba5cdfd	911477f750d9ccb0
2b53608b20b1a50b699847bfabff352e	04ca2de53cc8da72
2b56c02bcf03b990be1affd06695a7c8	78a8fec1c18c5426
2b57e3f2c7c74a95d77e6894c132bdbe	d6e56108d5fc326d
2b593ef55d343199036e669b7efc074b	e2156d6a77c59a87
2b5a62009268a884f8926dd9f7660607	5c562c60c2d42354
2b5ec03e669919b61690ab3073735839	343c51db5bd7eb1c
2b5f3caa6d84857f4919513df087bbdf	e6b620a80c80789b
2b5ff97eaea6a532aaeb01d5721a59bb	401cfb128e653ce4
2b60f9be1439f63b7f174c6b8ca7fedf	b3be37c4fd7a0ce6
2b61dcfd3189c855a01423abea69129a	2c7b39e0201b1e2c
2b622d6882339ec0b7dcca6d89938c42	cb856af47bd53297
2b6422f69e66c919781129ad9dbbdc29	1b1e46798827ca9a
2b65dc1fb3a1bce6cbc4037d020a9c86	f66271688e1d9885
2b69f8b056e293c4f9731ccd4e18de4e	6153da039c1e6e7d
2b6bb5b8f259e2c2c5702ea68f9b2370	0d19e75a187277e2
2b6bd0bcd727a9f844e51dd481f3815e	5f769602a9f915ba
2b6cdf04061b49ca88b52a268d3be2b0	c6d50a441bc58712
2b70ae9189e4f4235d9e354e30fd476f	1ea31ce485eee6dc
2b72ccd6a85ba5a25303531222832308	b307fd3d59f39f66
2b738a1991a7318cad993a809b10cc2c	07c33963f4424abe
2b792fa1e9b4be42dac50f340f91eec2	ef3f494cdb5c27b5
2b79a32fe5eab5954569261405d7601c	b4a711bbcf14c0ef
2b79d33628be6f5c5a3ccc22209fd405	514f2eebe235d557
2b7a02522fcf3c1f0d37014d1dad9080	7e3641ab7eaf83f7
2b7e863462991fd008f9898eca63ebf4	56acb39ef4036d52
2b800b372ae6d7746cd5a967d1d16307	2c65cea2c41eae03
2b85305db66bac68ae84179200276922	4f710783ea250369
2b8a711debc3a6edd01e7b4e305342d9	d6e91d444b36dc59
2b8b0161c772b1470b0a754b8c93ccc0	a12bcd978004dc7f
2b8bc63fceb8bf38cd75c6b9c152a7fc	d129443dcd608360
2b8cbbd29404a05b4f7caa010e5fa505	ff4076d4e6f4f0ec
2b8e751927b7708e0a69a90ddf43f930	87a5f023ff9a7914
2b8f44fd542e8c6dd4917a3df727025c	5a3339a6812cdeea
2b95628c59bc935598d1130054269f2a	45217cbcc4f68add
2b958fb6c58c628241b7b74a5f868d95	0c55885ce2764909
2b9793f3e830c87d87d1a4a0e46e823f	1184a8814f11e923
2b99c3026ec1a93b3c06458d3453db0b	a5284d30a46094c7
2b9a037c0d4b242e154dbba40d8eb6ac	71a748c4d921a7c7
2b9cf89b0517455fbcf89915f6701fd1	df9896dd73c52623
2b9e11cf583c64f110abd8af9e65919f	bca1f0e5fe9c6a96
2b9ef20514f23a8ced36de0a1c846792	817fbe4041e5ccb6
2b9f47bcd48e8cc26addd258de6b08a2	df63264b9c174424
2ba1cc5ad72550a556e1aed93cccfb6d	6ea45d4373010ab7
2ba2fc564c55a3bf467c01c1a82ae223	bc32892d78f2397b
2ba50be551d72853ba662e11371b24c1	60f26bd5826ddf6f
2babd9a3b7b5da24d87dbdefd595b5d9	a95dfa513caac4d1
2bae32193053cbf08a412a458b485f1b	efc0127704e01c9f
2bb0b6b391ce0081c5009412e84faf4d	9f98616bf2ca5195
2bb28b681b47bbf1bc314ade967e3b80	9c6f5d02d724fa39
2bb322ae66085e5c9b6f13516210a479	7659e634164eb04f
2bb76c7afbd6c583890d483419edbb26	ec5163ed02f826eb
2bb7d64dd3512f26249bd2f7e8d90a51	b7306ac77aec5443
2bbb665499be8250987177df6c80f20e	d3010d7953b85dc1
2bbc3327d89b59591b89b5d5a486f037	44dafc72a0cf16aa
2bbe9df3616dc6b72c9cd8f89b463dd4	73d6de16cbd7ed14
2bbed81bbe8812d280df80ce22e2ffde	cdfb580620dc485f
2bc016811a64620ac328dcb20799c312	ffce3dce832f4af1
2bc12d122b5113f99285fc8f71593bf4	9e73db684ead1a59
2bc5ac2e24a70387754a933496097963	932132514959526f
2bc5e5760c6a7180ecf739884e81c720	NA
2bc6441f10f9467dce4b18e6c57e7158	8784478a162a671a
2bc7ccca948bdf8941d1d19fce12c16c	40351d682834b493
2bc976e4bdddb8a6ea28bd0ad3ad12b0	1f5c923f8dd6619c
2bc982dd1fa25d8deeadf42435a1e153	5200bdd9ad5c63d6
2bcc558a86669be381f6f113920425cc	6a60205feb114e8f
2bcca961a54f298571d8ecf4904e38b9	fdc5320d0bf2f28b
2bcfabf8d713e0760fba4c6629753fbb	87d0be99136b02d9
2bd21ee779a2d3adf8e237e3f744e769	5d7ca63ec458974d
2bdb90626f17b8c7437feece0244255c	6aad223abec61fe7
2bde7dc62959c3246d3563183c2eadd0	28afc3708b714978
2bdfcf23ac1829912a408402a540972a	a3f4d3309bbe6c69
2be0c3eeb21e3e2cdab82d19f76148fe	674411adfc1e1c36
2be1600a7969ee18f90c7302642421f6	452437702e83da2e
2be1cb0d0cb6595a684b30c5c4e6bac7	29911e25a1f21cbe
2be29ea62e8b3f85bc0f874a194047b3	7e8cae8e4d020cb2
2be4826ae80549fa3f5cc74d3a13b545	d521f49c9662d7cf
2be6c85d6fb3b0200dfef38160450944	044d07676b8473ce
2be922ba1143f8a4617c30b116abc6ad	f8b4d4bd5700d39a
2bea5597bd104b08f4b9564b96aebdc1	1366ff8f6c91a0e3
2beaef5841d80abd75865e5a2c27e2fa	9e30efd30a50fd45
2bf16a058183553e218b929aa56ecde0	NA
2bf72c55332172646993e4aadc653c7e	b4668eb22bc5fb86
2bf9c5db67c33dec1cdb259265bcb5ee	a49d1bf06bbcfa6b
2bfc581025f4136b5a0613e8a1c210e6	fb04565465dea89a
2bfe087376697e5cb7cdc6a459ad68fd	f3cd17534daf2f67
2bffdb76bea0c3efdc8d767dba879f16	a66b07ebc5dc6e86
2c032cca5d5f01de8a37b162594338a6	9e5504cdb732b2a6
2c0379771c5313567ea9e230438f203f	c79f84ce9d03e913
2c047f44586bca78d70adfc2c430f884	9a6522347dc9e07d
2c0a3d65b2772174460c884c79ece3d1	0ac09586d93f3ea8
2c0cd13b24cdced5eaba3f9627e6f586	e662088e52cde2b8
2c0f3a9b0338ce51227485d623a06789	dc1750e52eb3f807
2c11a54b97218c0c939a626245bba86a	86e5253a95636ce6
2c123bd2fe27c56c92048322e8c880e7	e8ae3e7356db0207
2c142ce92608d96bd04a67199f1e9e76	63126029fcb01cde
2c15682632ec230f52e04e6b8738ba1f	c14b216ca7d55ac8
2c15814c9f1811f622d4529c19a0ef0f	ed109eec5b5fee8e
2c17a6de2848b26d45e8a66f5feaa894	99fa827be344a1cd
2c1f4b7ce022caa28a2fff5cd3f39afc	e885acef0b1a1399
2c216cf84cc3a61aaa6d7e6afaeaf5af	4fd0a1d8ead0f6d1
2c278c843de35ffe13576786b0675b7e	fcd76d08df252073
2c2bc4ce03934cfec2142e3e5643f27f	22123d3e8a1da0e2
2c31104b38ad68ddd846e03ad248bcee	683fb0867b0e2b94
2c313fa7d41e5172ffc70fb8fa0a45f0	c9393d3d70b96330
2c34c7baefdec7970bf4e399104f1d48	efa012d3a7f4b9f3
2c3c28f6d939d157e909c57a265fc908	3963f9387a1123f2
2c3eb7d070d61fd2a92bc2b020292a75	5d739b82d1bab279
2c3f6f2df311ad731e0283de20a63f9c	aa55c0a9b1c2593f
2c415a4b8e5a399d05a7577e32a54b3c	355e3595e77e7bf8
2c435873cf3ff5fe7a67bb3420a4ddd2	78b3214b65ccacf7
2c440135da35573d51487d17cce0ab6f	2bfccdb51f88ebad
2c48ccba1c9b5dbb8735fe6557c683e5	cd05ad8ba57af7ab
2c4ba19e74ff50dfe565bc32d53b375e	05dc468cd76f1bbd
2c4ba9758dce7641ec24be22df706f31	f7965e665b70b57e
2c4e0ec3514d121eb77e995aa7c061ff	e11f6fb590b40063
2c5452e8b90e57f4e0900438ff749f20	c60457f7800d5187
2c5465c34b5f2a816d8705c0681878f9	96dca4578362ec74
2c58f3472be8945ab1055cc2c04e6451	634d6e3e8196a5eb
2c59aaa6e4e00c09271940af3e383b55	bdd3835c74020d00
2c5a4fc0f58ccb6e9b42df3bfef8ada8	4a8c85eedbe65608
2c5bb13cfb946cf5692c2b0e75344581	d87c5323f3db648a
2c5dc63cc527c20c895b4170298f55ea	5c8b3533816c3d4d
2c5eba4993c4140a34b359b591521864	8aab8ebea507479d
2c5fe51e70f903c21957dc7015da7dbf	d19020475e74b566
2c6002f0c86a87d82ea94500c963a877	2281e914c342c9ff
2c628938e9fe20c68571b6dca0b90d56	ba971968d34a0fe1
2c65d862d7dd2f1fb09281f2ba751407	85076f82dd9a6e07
2c66ee9644494071f341160d7293e114	3e4b90b31e95389c
2c6757e80bcfef2eebdf5dede57c32c5	4551c123c59e5f84
2c684053cab01464bdc2f8414cc3cf42	197db831db273efe
2c68c459d052b61e757d1fc261e56a9a	54e22906da4121f3
2c6909b32a7ba218e95c89c3fff48861	5b1232e66c70ea49
2c6a20f1f740c221e48453fc1f609108	e77a45b160cbad99
2c6fb2f534ba6334e0939aeed1640b48	2d55e970a3e9f88d
2c725043dcd37e108b51dc675dd41f06	44c6bfa1d1c64c18
2c74916c27834870b4685b6e41fff7ba	4bf702d00e036c53
2c7c1d45268df3a372d86ef5e6314f23	5ce899e12f6ab662
2c7cb0ff324a42a0699c23317c97a29a	201d78913e7ae1de
2c7e530bd383ed94fd6da30cbe5d146f	faf302ff1c7ed717
2c7f53ede328263a433d01bfdd1114f2	d126208c6962e2e2
2c80531b77d9fd92992b9f9b79f2434a	a55dd7c27eeba6be
2c80f7be9ab93c5bf4651a4aed0cbad4	6ba23522903e4855
2c835491ef008d574abda859c25e1051	94d4c5bb2018a31a
2c8404aa3ce9992927ee9f9f8b858e60	a6d9213be7ce6205
2c86ec5245a39325461e20257b95c400	234d1411523efd08
2c893f0fd912257e4d0c2ab8c767d7f7	27313cf36db96080
2c8962968b4489d2222828c32c54de48	7de57a62f7fcb467
2c89e9a4999b0a809db946467584fbf3	874355d6ef89d8a5
2c89f1892c05c52d968039be0d544b02	822f92062f0252ae
2c8b2f4d9df1b77bf5e1304201a094ed	7740ea12f19513dd
2c91a3369964c1261b69c1fdabd0e85f	0e180067ae801313
2c9664ac62c3bfb86002ee71a639bb09	13afabef305bf062
2c9820dcba2492b678d6c9b40d965b56	9e5532da942f6e64
2c99d11353db6e6ba0768ccb9951379b	a66a278b3b14cbad
2c9dc96b7a8b0410e64dd33f7e00a0c1	32fb08eef740d7df
2ca03fd23b0240050e2d1e27de1dff0f	2c92fb2bb7365746
2ca078e0c97758850af51ed9a6a41991	586be55d77239641
2ca324f3b34c0f206adfdab6bd334e39	62e0da36857fa4d0
2ca45059bddd612a5b6a3ce1fa903c04	e7277e9c6b9ca957
2ca513f98cb00bf9ff0ff1f8a9caaf78	236518d4f99aac1b
2ca61e3f3d1a844f229071a6cd120f6b	affdaf3e7b379728
2ca61ecfe27f48cc95d3cb79ad872dac	3f9ee21d85545f0f
2ca666280d7cb6769e635ea23a9080e2	26b58fbcc6cdcac4
2ca75150c25258e862e346ca1dfcd121	3dbbf8f7e93a492e
2ca82d36bf188d2078831a1e82e9aac0	0377c1be31f01977
2cb0f49bce0ff101e94fc42e5a32d6bd	f1e27193549da8b6
2cb217069ee0df47cf903868a51da579	d014b5a6c43ec707
2cb3794bbfdd151d45966478e2a5f8bc	e311d7c3ac4fd1b1
2cb45a383611f943ed161a5da686f4b0	157c09e24dc98aba
2cb63312d6cd42ab953def9289ea56ce	e4a4eda3fd9d91a7
2cb6c8c4e0fcf8d4c11c8773de2baf8d	8464a46d66a58c7f
